Pop_UID,Species_code,Pop_ID,Pop_Name,CU_ID,Lat,Lon,FAZ,JAZ,MAZ,Species,TimeSeriesData_Species,TimeSeriesData_Pop_Name,WSP_ts,Data_msg_code
PKE-10.43027,PKE,43027,HUSTON R.H. AND L.H. CREEKS,PKE-10,52.24327115,-131.2461374,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43032,PKE,43032,SURPRISE CREEK,PKE-10,52.26270092,-131.2161405,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43042,PKE,43042,HARRIET CREEK,PKE-10,52.2912497,-131.2141399,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43047,PKE,43047,IKEDA CREEK,PKE-10,52.29425579,-131.1677611,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43062,PKE,43062,CARPENTER BAY CREEK,PKE-10,52.22421619,-131.1895982,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43067,PKE,43067,SOUTH COVE CREEK,PKE-10,52.2122331,-131.1216873,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43072,PKE,43072,KOYA CREEK,PKE-10,52.21450078,-131.0784745,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43077,PKE,43077,RASPBERRY CREEK,PKE-10,52.16789942,-131.0814645,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43082,PKE,43082,KENDRICK POINT CREEK,PKE-10,52.1973881,-131.1308687,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43087,PKE,43087,SEDMOND CREEK,PKE-10,52.20321989,-131.1545783,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43277,PKE,43277,POWRIVCO CREEK,PKE-10,52.68002121,-131.5668494,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43282,PKE,43282,RICHARDSON CREEK,PKE-10,52.68132318,-131.555563,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43287,PKE,43287,WINDY BAY CREEK,PKE-10,52.69208279,-131.4581102,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43292,PKE,43292,GATE CREEK,PKE-10,52.66435542,-131.4643551,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43307,PKE,43307,SEDGWICK BAY CREEK,PKE-10,52.65588733,-131.603924,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43317,PKE,43317,SCUDDER POINT CREEK,PKE-10,52.41327868,-131.2697621,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43322,PKE,43322,POOLE INLET CREEKS (4),PKE-10,52.34881464,-131.324377,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43347,PKE,43347,ALDER ISLAND CREEK,PKE-10,52.43660194,-131.3144802,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43362,PKE,43362,HEATER HARBOUR CREEK,PKE-10,52.1229311,-131.066259,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.43372,PKE,43372,LUXANA CREEK,PKE-10,52.07947681,-131.0631299,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-10.44806,PKE,44806,SLATECHUCK R.H. CREEK,PKE-10,53.22478784,-132.2345124,HG,HG+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-11.40902,PKE,40902,NESTO INLET CREEK INNER,PKE-11,53.5573317,-132.9062853,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.40907,PKE,40907,MERCER CREEK,PKE-11,53.58270345,-132.9003866,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.40917,PKE,40917,MACE CREEK,PKE-11,53.60727204,-132.8215512,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.40922,PKE,40922,CELESTIAL RIVER,PKE-11,53.63162313,-132.9266788,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.40932,PKE,40932,STEEL CREEK,PKE-11,53.70330748,-132.9270407,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.40937,PKE,40937,PORT LOUIS CREEK OUTER,PKE-11,53.7086088,-132.9485488,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.40942,PKE,40942,OTARD CREEK,PKE-11,53.77028244,-132.9900815,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.41897,PKE,41897,YAKOUN TRAIL CREEK,PKE-11,53.34249702,-132.4262715,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.41902,PKE,41902,RILEY CREEK,PKE-11,53.38695949,-132.5155464,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.41907,PKE,41907,GREGORY CREEK,PKE-11,53.40336752,-132.5201625,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.41912,PKE,41912,BONANZA CREEK,PKE-11,53.41085904,-132.5266865,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.41917,PKE,41917,TARTU INLET OUTER CREEK,PKE-11,53.47497093,-132.6541851,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.41922,PKE,41922,TARTU INLET HEAD CREEK,PKE-11,53.49894059,-132.6744491,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.41927,PKE,41927,SEAL INLET CREEK,PKE-11,53.53842561,-132.7336103,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.41932,PKE,41932,NESTO INLET OUTER CREEK,PKE-11,53.51935187,-132.8395569,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.41937,PKE,41937,CANOE PASS CREEK,PKE-11,53.10726403,-132.3896451,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.41942,PKE,41942,BROWNS CABIN CREEK,PKE-11,53.1317039,-132.3458839,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.41947,PKE,41947,EAST NARROWS DOLPHIN CREEK,PKE-11,53.15125592,-132.2904211,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.41952,PKE,41952,EAST NARROWS CREEK,PKE-11,53.1529335,-132.283107,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42587,PKE,42587,NORTH ARM CREEK RIGHT HAND,PKE-11,53.16914505,-132.3100177,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42592,PKE,42592,NORTH ARM HEAD CREEK,PKE-11,53.18674386,-132.3398398,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42597,PKE,42597,WEST NARROWS CREEK,PKE-11,53.15448321,-132.3547702,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42602,PKE,42602,DAWSON HARBOUR CREEK,PKE-11,53.17059834,-132.4317619,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42607,PKE,42607,DAWSON INLET CREEK,PKE-11,53.22259518,-132.476919,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42617,PKE,42617,KANO INLET CREEK (OUTER),PKE-11,53.28800512,-132.6396825,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42622,PKE,42622,GIVENCHY ANCHORAGE CREEK,PKE-11,53.3331405,-132.5537597,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42627,PKE,42627,KANO INLET HEAD CREEK,PKE-11,53.3331405,-132.5537597,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42632,PKE,42632,CONE HEAD CREEK,PKE-11,53.36486455,-132.6917732,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42637,PKE,42637,INDIAN BAY CREEK,PKE-11,53.34083806,-132.5151175,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42647,PKE,42647,RENNELL CREEK,PKE-11,53.29046552,-132.4240877,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42652,PKE,42652,MOUNTAIN CREEK,PKE-11,53.30725124,-132.4226498,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42657,PKE,42657,ROCKRUN CREEK,PKE-11,53.31839255,-132.4146654,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42662,PKE,42662,SHIELDS CREEK,PKE-11,53.32578888,-132.4138654,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42667,PKE,42667,PEEL INLET 1ST LEFT HAND CREEK,PKE-11,52.99805464,-132.1355837,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42672,PKE,42672,INSKIP CREEK,PKE-11,53.00874676,-132.2316744,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42677,PKE,42677,SECURITY INLET CREEK R.H.,PKE-11,53.05709659,-132.2562564,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42682,PKE,42682,SECURITY INLET LEFT HAND CREEK,PKE-11,53.06305395,-132.2879092,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42687,PKE,42687,MCKENZIE COVE CREEK,PKE-11,53.04769031,-132.3379117,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.42692,PKE,42692,KAISUN CREEK,PKE-11,53.04501188,-132.4386891,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43052,PKE,43052,COLLISON BAY CREEK,PKE-11,53.0716136,-132.5004901,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43097,PKE,43097,LOUSCOONE INLET CREEK,PKE-11,52.24079705,-131.2937397,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43112,PKE,43112,STAKI CREEK,PKE-11,52.24552613,-131.3762853,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43117,PKE,43117,FLAMINGO INLET CREEK,PKE-11,52.2258878,-131.354996,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43127,PKE,43127,GOSKI BAY CREEK,PKE-11,52.43959841,-131.5495563,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43132,PKE,43132,FAIRFAX OUTER CREEK,PKE-11,52.75091703,-132.0240418,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43137,PKE,43137,FAIRFAX CREEK,PKE-11,52.71722248,-131.9815307,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43142,PKE,43142,BOTANY INLET OUTER CREEK,PKE-11,52.72817094,-131.945528,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43147,PKE,43147,BOTANY INLET HEAD CREEK,PKE-11,52.7130397,-131.9186943,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43152,PKE,43152,WILSON BAY CREEK,PKE-11,52.75406604,-131.9391646,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43157,PKE,43157,FLAT CREEK,PKE-11,52.79104122,-131.9650502,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43167,PKE,43167,TASU CREEK,PKE-11,52.85967922,-132.0835973,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43172,PKE,43172,LOMGON BAY CREEK,PKE-11,52.78561058,-132.0994004,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43177,PKE,43177,KOOTENAY INLET SOUTH ARM CREEK,PKE-11,52.84342634,-132.1510716,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43182,PKE,43182,KOOTENAY INLET NORTH ARM CREEK,PKE-11,52.87822831,-132.197702,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43187,PKE,43187,BOTTLE INLET CREEK,PKE-11,52.92040414,-132.2589813,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43192,PKE,43192,DOUGLAS INLET RIGHT HAND CREEK,PKE-11,52.92833797,-132.1923554,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43197,PKE,43197,DOUGLAS INLET HEAD CREEK,PKE-11,52.92850883,-132.1684236,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43202,PKE,43202,GOLD HARBOUR CREEK,PKE-11,52.93326518,-132.1315031,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43207,PKE,43207,MORESBY LAKE CREEK,PKE-11,52.93687339,-132.1329688,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43212,PKE,43212,MUDGE CREEK,PKE-11,52.95682469,-132.1064439,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43217,PKE,43217,PEEL INLET HEAD CREEK,PKE-11,52.96482854,-132.0719429,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43222,PKE,43222,PEEL INLET 2ND LEFT HAND CREEK,PKE-11,52.98810631,-132.1084411,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43232,PKE,43232,BUCK CHANNEL CREEK #THREE,PKE-11,53.10348658,-132.413777,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.43237,PKE,43237,BUCK CHANNEL CREEK #EIGHT,PKE-11,53.09566002,-132.5202887,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.44875,PKE,44875,BUCK CHANNEL CREEK #TWO,PKE-11,53.10191596,-132.4067149,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-11.53135,PKE,53135,BUCK CHANNEL CREEK #SIX,PKE-11,53.09438119,-132.5005325,HG,HG+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKE-12.48286,PKE,48286,TCHITIN RIVER,PKE-12,55.47815116,-128.9497375,UNR,UNR+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-12.48291,PKE,48291,BROWN BEAR CREEK,PKE-12,55.77708517,-128.8627802,UNR,UNR+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-12.48316,PKE,48316,KINSKUCH RIVER,PKE-12,55.50542516,-128.9129603,UNR,UNR+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-12.48321,PKE,48321,CRANBERRY RIVER,PKE-12,55.53447795,-128.8407506,UNR,UNR+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-12.48326,PKE,48326,KITEEN RIVER,PKE-12,55.51324996,-128.8093001,UNR,UNR+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-12.48336,PKE,48336,MEZIADIN RIVER,PKE-12,56.0238992,-129.1485969,UNR,UNR+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-13.45157,PKE,45157,NAKINA RIVER,PKE-13,59.11321472,-133.0016319,Taku,Taku+TBFj,TBFj,Pink,NA,NA,no,Raw_ts
PKE-9005.47215,PKE,47215,GATES CREEK,PKE-9005,50.55181255,-122.4731293,MFR,MFR+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-01.46242,PKO,46242,ADAMS RIVER,PKO-01,50.89386286,-119.5505675,STh,STh+GStr,GStr,Pink,Pk_Fraser,ADAMS RIVER,no,Raw_ts
PKO-01.47924,PKO,47924,ALOUETTE RIVER,PKO-01,49.26454603,-122.7073541,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,ALOUETTE RIVER,no,Raw_ts
PKO-01.47141,PKO,47141,AMERICAN CREEK,PKO-01,49.43259386,-121.4376428,FRCany,FRCany+GStr,GStr,Pink,Pk_Fraser,AMERICAN CREEK,no,Raw_ts
PKO-01.47154,PKO,47154,ANDERSON RIVER,PKO-01,49.84240911,-121.4385973,FRCany,FRCany+GStr,GStr,Pink,Pk_Fraser,ANDERSON RIVER,no,Raw_ts
PKO-01.46074,PKO,46074,BIG SILVER CREEK,PKO-01,49.57559391,-121.8286997,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,BIG SILVER CREEK,no,Raw_ts
PKO-01.46100,PKO,46100,BIRKENHEAD RIVER,PKO-01,50.30644079,-122.6070114,LILL,LILL+GStr,GStr,Pink,Pk_Fraser,BIRKENHEAD RIVER,no,Raw_ts
PKO-01.46202,PKO,46202,BONAPARTE RIVER,PKO-01,50.73957155,-121.2600159,LTh,LTh+GStr,GStr,Pink,Pk_Fraser,BONAPARTE RIVER,no,Raw_ts
PKO-01.47032,PKO,47032,BORDEN CREEK,PKO-01,49.07690084,-121.7325508,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,BORDEN CREEK,no,Raw_ts
PKO-01.47225,PKO,47225,BRIDGE RIVER,PKO-01,50.75029671,-121.9322715,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,BRIDGE RIVER,no,Raw_ts
PKO-01.47205,PKO,47205,CAYOOSH CREEK,PKO-01,50.66816976,-121.9730513,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,CAYOOSH CREEK,no,Raw_ts
PKO-01.47054,PKO,47054,CENTRE CREEK,PKO-01,49.1024698,-121.5363829,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,CENTRE CREEK,no,Raw_ts
PKO-01.46040,PKO,46040,CHEHALIS RIVER,PKO-01,49.27424994,-121.9359617,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,CHEHALIS RIVER,no,Raw_ts
PKO-01.44496,PKO,44496,CHILCOTIN RIVER (LOWER),PKO-01,51.74039967,-122.4023235,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,CHILCOTIN RIVER (LOWER),no,Raw_ts
PKO-01.47074,PKO,47074,CHILLIWACK CREEK,PKO-01,49.16572261,-122.0129649,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,CHILLIWACK CREEK,no,Raw_ts
PKO-01.46983,PKO,46983,CHILLIWACK RIVER,PKO-01,49.12566398,-122.0981661,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,CHILLIWACK RIVER,no,Raw_ts
PKO-01.44656,PKO,44656,CHIPMUNK CREEK,PKO-01,49.10642609,-121.64682,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,CHIPMUNK CREEK,no,Raw_ts
PKO-01.47237,PKO,47237,CHURN CREEK,PKO-01,51.51922229,-122.2842198,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,CHURN CREEK,no,Raw_ts
PKO-01.47123,PKO,47123,COQUIHALLA RIVER,PKO-01,49.39412983,-121.438954,FRCany,FRCany+GStr,GStr,Pink,Pk_Fraser,COQUIHALLA RIVER,no,Raw_ts
PKO-01.47909,PKO,47909,COQUITLAM RIVER,PKO-01,49.22648919,-122.8055618,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,COQUITLAM RIVER,no,Raw_ts
PKO-01.46212,PKO,46212,DEADMAN RIVER,PKO-01,50.74441531,-120.9194659,LTh,LTh+GStr,GStr,Pink,Pk_Fraser,DEADMAN RIVER,no,Raw_ts
PKO-01.47068,PKO,47068,DEPOT CREEK,PKO-01,49.02928794,-121.4015167,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,DEPOT CREEK,no,Raw_ts
PKO-01.46085,PKO,46085,DOUGLAS CREEK,PKO-01,49.76361308,-122.1547819,LILL,LILL+GStr,GStr,Pink,Pk_Fraser,DOUGLAS CREEK,no,Raw_ts
PKO-01.46362,PKO,46362,EAGLE RIVER,PKO-01,50.84336958,-119.0109085,STh,STh+GStr,GStr,Pink,Pk_Fraser,EAGLE RIVER,no,Raw_ts
PKO-01.47145,PKO,47145,EMORY CREEK,PKO-01,49.51009305,-121.4158196,FRCany,FRCany+GStr,GStr,Pink,Pk_Fraser,EMORY CREEK,no,Raw_ts
PKO-01.48419,PKO,48419,FLOODS CREEK,PKO-01,49.11086519,-122.0847975,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,FLOODS CREEK,no,Raw_ts
PKO-01.47037,PKO,47037,FOLEY CREEK,PKO-01,49.1064586,-121.6363866,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,FOLEY CREEK,no,Raw_ts
PKO-01.47235,PKO,47235,FRASER RIVER,PKO-01,49.11706238,-123.1911107,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,FRASER RIVER,no,Raw_ts
PKO-01.44551,PKO,44551,FRASER RIVER AND TRIBUTARIES,PKO-01,49.11082092,-123.1857434,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,FRASER RIVER AND TRIBUTARIES,yes,WSP_ts
PKO-01.47215,PKO,47215,GATES CREEK,PKO-01,50.55181255,-122.4731293,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,GATES CREEK,no,Raw_ts
PKO-01.46990,PKO,46990,GIESBRECHT SPAWNING CHANNEL,PKO-01,49.11869951,-122.0921571,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,GIESBRECHT SPAWNING CHANNEL,no,Raw_ts
PKO-01.46032,PKO,46032,HARRISON RIVER,PKO-01,49.21890305,-121.9450663,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,HARRISON RIVER,no,Raw_ts
PKO-01.44653,PKO,44653,HAWKS CREEK,PKO-01,52.3022044,-122.2839764,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,HAWKS CREEK,no,Raw_ts
PKO-01.44985,PKO,44985,HIUIHILL CREEK,PKO-01,50.92252401,-119.6338982,STh,STh+GStr,GStr,Pink,Pk_Fraser,HIUIHILL CREEK,no,Raw_ts
PKO-01.47007,PKO,47007,HOPEDALE SLOUGH,PKO-01,49.09193267,-122.0347981,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,HOPEDALE SLOUGH,no,Raw_ts
PKO-01.47115,PKO,47115,HUNTER CREEK,PKO-01,49.35672625,-121.5739293,FRCany,FRCany+GStr,GStr,Pink,Pk_Fraser,HUNTER CREEK,no,Raw_ts
PKO-01.44562,PKO,44562,JONES CREEK CHANNEL,PKO-01,49.3201,-121.6239,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,JONES CREEK CHANNEL,no,Raw_ts
PKO-01.47962,PKO,47962,KANAKA CREEK,PKO-01,49.20039811,-122.5851666,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,KANAKA CREEK,no,Raw_ts
PKO-01.46644,PKO,46644,LEMIEUX CREEK,PKO-01,51.42377413,-120.2004172,NTh,NTh+GStr,GStr,Pink,Pk_Fraser,LEMIEUX CREEK,no,Raw_ts
PKO-01.46965,PKO,46965,LILLOOET RIVER (LOWER),PKO-01,49.74741205,-122.1500543,LILL,LILL+GStr,GStr,Pink,Pk_Fraser,LILLOOET RIVER (LOWER),no,Raw_ts
PKO-01.46232,PKO,46232,LITTLE RIVER,PKO-01,50.86549159,-119.6048588,STh,STh+GStr,GStr,Pink,Pk_Fraser,LITTLE RIVER,no,Raw_ts
PKO-01.44563,PKO,44563,LITTLE SHUSWAP LAKE,PKO-01,50.82766473,-119.6997645,STh,STh+GStr,GStr,Pink,Pk_Fraser,LITTLE SHUSWAP LAKE,no,Raw_ts
PKO-01.47020,PKO,47020,LIUMCHEN CREEK,PKO-01,49.07894941,-121.9209188,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,LIUMCHEN CREEK,no,Raw_ts
PKO-01.47104,PKO,47104,LORENZETTA CREEK,PKO-01,49.31780448,-121.6237061,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,LORENZETTA CREEK,no,Raw_ts
PKO-01.46433,PKO,46433,LOWER SHUSWAP RIVER,PKO-01,50.72141906,-119.0468253,STh,STh+GStr,GStr,Pink,Pk_Fraser,LOWER SHUSWAP RIVER,no,Raw_ts
PKO-01.47108,PKO,47108,MAHOOD CREEK,PKO-01,49.34249263,-121.628967,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,MAHOOD CREEK,no,Raw_ts
PKO-01.47094,PKO,47094,MARIA SLOUGH,PKO-01,49.22791876,-121.733305,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,MARIA SLOUGH,no,Raw_ts
PKO-01.47161,PKO,47161,NAHATLATCH RIVER,PKO-01,49.9779149,-121.5120321,FRCany,FRCany+GStr,GStr,Pink,Pk_Fraser,NAHATLATCH RIVER,no,Raw_ts
PKO-01.47253,PKO,47253,NARCOSLI CREEK,PKO-01,52.82161216,-122.4614972,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,NARCOSLI CREEK,no,Raw_ts
PKO-01.47040,PKO,47040,NESAKWATCH CREEK,PKO-01,49.09013929,-121.5960036,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,NESAKWATCH CREEK,no,Raw_ts
PKO-01.46167,PKO,46167,NICOAMEN RIVER,PKO-01,50.26884712,-121.4014881,LTh,LTh+GStr,GStr,Pink,Pk_Fraser,NICOAMEN RIVER,no,Raw_ts
PKO-01.46172,PKO,46172,NICOLA RIVER,PKO-01,50.4271377,-121.316685,LTh,LTh+GStr,GStr,Pink,Pk_Fraser,NICOLA RIVER,no,Raw_ts
PKO-01.45010,PKO,45010,NIKWIKWAIA CREEK,PKO-01,50.938893,-119.6551932,STh,STh+GStr,GStr,Pink,Pk_Fraser,NIKWIKWAIA CREEK,no,Raw_ts
PKO-01.47556,PKO,47556,NORRISH CREEK,PKO-01,49.16723731,-122.1714973,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,NORRISH CREEK,no,Raw_ts
PKO-01.47927,PKO,47927,NORTH ALOUETTE RIVER,PKO-01,49.26713315,-122.667513,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,NORTH ALOUETTE RIVER,no,Raw_ts
PKO-01.46584,PKO,46584,NORTH THOMPSON RIVER,PKO-01,50.68230937,-120.3414646,NTh,NTh+GStr,GStr,Pink,Pk_Fraser,NORTH THOMPSON RIVER,no,Raw_ts
PKO-01.47066,PKO,47066,PALEFACE CREEK,PKO-01,49.04481009,-121.4037324,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,PALEFACE CREEK,no,Raw_ts
PKO-01.47014,PKO,47014,PEACH CREEK,PKO-01,49.09162164,-121.9554924,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,PEACH CREEK,no,Raw_ts
PKO-01.47091,PKO,47091,POPCUM CREEK,PKO-01,49.20113502,-121.7371691,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,POPCUM CREEK,no,Raw_ts
PKO-01.47185,PKO,47185,PORTAGE CREEK,PKO-01,50.70803014,-122.2700586,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,PORTAGE CREEK,no,Raw_ts
PKO-01.46877,PKO,46877,QUESNEL RIVER,PKO-01,52.97121342,-122.4960236,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,QUESNEL RIVER,no,Raw_ts
PKO-01.47112,PKO,47112,RUBY CREEK,PKO-01,49.35261616,-121.6072969,FRCany,FRCany+GStr,GStr,Pink,Pk_Fraser,RUBY CREEK,no,Raw_ts
