"Year","SpnForTrend_Total","Pop_ID","Pop_Name","CU_ID","CU_Name","Dataset","SpnForAbd_Total","SpnForAbd_Wild","SpnForTrend_Wild","Recruits_Total","Recruits_Wild","DU_ID"
1985,163.5454968,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",163.5454968,"NA","NA","NA","NA","NA"
1986,104.8663363,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",104.8663363,"NA","NA","NA","NA","NA"
1987,41.90222582,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",41.90222582,"NA","NA","NA","NA","NA"
1988,60,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",60,"NA","NA","NA","NA","NA"
1989,60,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",60,"NA","NA","NA","NA","NA"
1990,30,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",30,"NA","NA","NA","NA","NA"
1991,30,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",30,"NA","NA","NA","NA","NA"
1992,77.63221156,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",77.63221156,"NA","NA","NA","NA","NA"
1993,55.46896645,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",55.46896645,"NA","NA","NA","NA","NA"
1994,100,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",100,"NA","NA","NA","NA","NA"
1995,46.82781816,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",46.82781816,"NA","NA","NA","NA","NA"
1996,72.69938516,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",72.69938516,"NA","NA","NA","NA","NA"
1997,106.1634139,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",106.1634139,"NA","NA","NA","NA","NA"
1998,43.48989621,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",43.48989621,"NA","NA","NA","NA","NA"
1999,27.04783402,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",27.04783402,"NA","NA","NA","NA","NA"
2000,122.3176307,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",122.3176307,"NA","NA","NA","NA","NA"
2001,209.5465684,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",209.5465684,"NA","NA","NA","NA","NA"
2002,217.4709737,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",217.4709737,"NA","NA","NA","NA","NA"
2003,249.6354961,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",249.6354961,"NA","NA","NA","NA","NA"
2004,471.5903812,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",471.5903812,"NA","NA","NA","NA","NA"
2005,116.9786496,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",116.9786496,"NA","NA","NA","NA","NA"
2006,16.8552075,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",16.8552075,"NA","NA","NA","NA","NA"
2007,231.8684464,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",231.8684464,"NA","NA","NA","NA","NA"
2008,169.4278159,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",169.4278159,"NA","NA","NA","NA","NA"
2009,263.1250897,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",263.1250897,"NA","NA","NA","NA","NA"
2010,85.49540887,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",85.49540887,"NA","NA","NA","NA","NA"
2011,86.43942037,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",86.43942037,"NA","NA","NA","NA","NA"
2012,352.4178899,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",352.4178899,"NA","NA","NA","NA","NA"
2013,425.7003366,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",425.7003366,"NA","NA","NA","NA","NA"
2014,106.7219675,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",106.7219675,"NA","NA","NA","NA","NA"
2015,165.4683463,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",165.4683463,"NA","NA","NA","NA","NA"
2016,515.4890144,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",515.4890144,"NA","NA","NA","NA","NA"
2017,90.881733,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",90.881733,"NA","NA","NA","NA","NA"
2018,42.73503973,"50063","TWENTY EIGHT MILE CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",42.73503973,"NA","NA","NA","NA","NA"
1953,1168.615636,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1168.615636,"NA","NA","NA","NA","NA"
1954,2836.980722,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",2836.980722,"NA","NA","NA","NA","NA"
1955,1218.861838,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1218.861838,"NA","NA","NA","NA","NA"
1956,609.5957069,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",609.5957069,"NA","NA","NA","NA","NA"
1957,3282.574814,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",3282.574814,"NA","NA","NA","NA","NA"
1958,3627.45894,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",3627.45894,"NA","NA","NA","NA","NA"
1959,7513.809704,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",7513.809704,"NA","NA","NA","NA","NA"
1960,2488.12975,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",2488.12975,"NA","NA","NA","NA","NA"
1961,1471.208882,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1471.208882,"NA","NA","NA","NA","NA"
1962,2342.71957,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",2342.71957,"NA","NA","NA","NA","NA"
1963,1991.074036,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1991.074036,"NA","NA","NA","NA","NA"
1964,1776.285143,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1776.285143,"NA","NA","NA","NA","NA"
1965,751.9523058,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",751.9523058,"NA","NA","NA","NA","NA"
1966,1260.735956,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1260.735956,"NA","NA","NA","NA","NA"
1967,1873.333916,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1873.333916,"NA","NA","NA","NA","NA"
1968,5215.03241,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",5215.03241,"NA","NA","NA","NA","NA"
1969,3230.720412,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",3230.720412,"NA","NA","NA","NA","NA"
1970,5349.216165,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",5349.216165,"NA","NA","NA","NA","NA"
1971,1780.00689,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1780.00689,"NA","NA","NA","NA","NA"
1972,13585.05448,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",13585.05448,"NA","NA","NA","NA","NA"
1973,10591.756,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",10591.756,"NA","NA","NA","NA","NA"
1974,5955.715196,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",5955.715196,"NA","NA","NA","NA","NA"
1975,2900.485159,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",2900.485159,"NA","NA","NA","NA","NA"
1976,5170.453682,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",5170.453682,"NA","NA","NA","NA","NA"
1977,5784.935182,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",5784.935182,"NA","NA","NA","NA","NA"
1978,5409.203286,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",5409.203286,"NA","NA","NA","NA","NA"
1979,1571.102534,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1571.102534,"NA","NA","NA","NA","NA"
1980,9843.747771,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",9843.747771,"NA","NA","NA","NA","NA"
1981,5939.54111,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",5939.54111,"NA","NA","NA","NA","NA"
1982,5731.265633,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",5731.265633,"NA","NA","NA","NA","NA"
1983,4346.207366,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",4346.207366,"NA","NA","NA","NA","NA"
1984,4000,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",4000,"NA","NA","NA","NA","NA"
1985,6500,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",6500,"NA","NA","NA","NA","NA"
1986,4500,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",4500,"NA","NA","NA","NA","NA"
1987,3500,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",3500,"NA","NA","NA","NA","NA"
1988,2180,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",2180,"NA","NA","NA","NA","NA"
1989,2000,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",2000,"NA","NA","NA","NA","NA"
1990,2400,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",2400,"NA","NA","NA","NA","NA"
1991,3750,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",3750,"NA","NA","NA","NA","NA"
1992,4500,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",4500,"NA","NA","NA","NA","NA"
1993,1800,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1800,"NA","NA","NA","NA","NA"
1994,5000,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",5000,"NA","NA","NA","NA","NA"
1995,7000,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",7000,"NA","NA","NA","NA","NA"
1996,5820.959337,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",5820.959337,"NA","NA","NA","NA","NA"
1997,8500.387098,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",8500.387098,"NA","NA","NA","NA","NA"
1998,3482.187873,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",3482.187873,"NA","NA","NA","NA","NA"
1999,2165.690144,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",2165.690144,"NA","NA","NA","NA","NA"
2000,9793.837363,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",9793.837363,"NA","NA","NA","NA","NA"
2001,16778.16189,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",16778.16189,"NA","NA","NA","NA","NA"
2002,17412.66026,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",17412.66026,"NA","NA","NA","NA","NA"
2003,19988.03798,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",19988.03798,"NA","NA","NA","NA","NA"
2004,37759.72006,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",37759.72006,"NA","NA","NA","NA","NA"
2005,9366.351053,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",9366.351053,"NA","NA","NA","NA","NA"
2006,1349.577816,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1349.577816,"NA","NA","NA","NA","NA"
2007,18565.44997,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",18565.44997,"NA","NA","NA","NA","NA"
2008,13565.89777,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",13565.89777,"NA","NA","NA","NA","NA"
2009,21068.13482,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",21068.13482,"NA","NA","NA","NA","NA"
2010,6845.522798,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",6845.522798,"NA","NA","NA","NA","NA"
2011,6921.108754,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",6921.108754,"NA","NA","NA","NA","NA"
2012,28217.71054,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",28217.71054,"NA","NA","NA","NA","NA"
2013,34085.35497,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",34085.35497,"NA","NA","NA","NA","NA"
2014,8545.10986,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",8545.10986,"NA","NA","NA","NA","NA"
2015,13248.86742,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",13248.86742,"NA","NA","NA","NA","NA"
2016,41274.63506,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",41274.63506,"NA","NA","NA","NA","NA"
2017,7276.799811,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",7276.799811,"NA","NA","NA","NA","NA"
2018,3421.74735,"50008","UPPER PARADISE CHANNEL","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",3421.74735,"NA","NA","NA","NA","NA"
1953,151.8255636,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",151.8255636,"NA","NA","NA","NA","NA"
1954,368.5781569,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",368.5781569,"NA","NA","NA","NA","NA"
1955,158.3535082,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",158.3535082,"NA","NA","NA","NA","NA"
1956,79.19816317,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",79.19816317,"NA","NA","NA","NA","NA"
1957,426.4693678,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",426.4693678,"NA","NA","NA","NA","NA"
1958,471.2764244,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",471.2764244,"NA","NA","NA","NA","NA"
1959,976.1878574,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",976.1878574,"NA","NA","NA","NA","NA"
1960,323.2557312,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",323.2557312,"NA","NA","NA","NA","NA"
1961,191.1382245,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",191.1382245,"NA","NA","NA","NA","NA"
1962,304.3641625,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",304.3641625,"NA","NA","NA","NA","NA"
1963,258.6786695,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",258.6786695,"NA","NA","NA","NA","NA"
1964,230.7734765,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",230.7734765,"NA","NA","NA","NA","NA"
1965,200,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",200,"NA","NA","NA","NA","NA"
1966,700,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",700,"NA","NA","NA","NA","NA"
1967,100,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",100,"NA","NA","NA","NA","NA"
1968,450,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",450,"NA","NA","NA","NA","NA"
1969,300,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",300,"NA","NA","NA","NA","NA"
1970,1500,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1500,"NA","NA","NA","NA","NA"
1971,2200,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",2200,"NA","NA","NA","NA","NA"
1972,2400,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",2400,"NA","NA","NA","NA","NA"
1973,1800,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1800,"NA","NA","NA","NA","NA"
1974,1500,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1500,"NA","NA","NA","NA","NA"
1975,1500,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1500,"NA","NA","NA","NA","NA"
1976,200,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",200,"NA","NA","NA","NA","NA"
1977,750,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",750,"NA","NA","NA","NA","NA"
1978,550,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",550,"NA","NA","NA","NA","NA"
1979,450,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",450,"NA","NA","NA","NA","NA"
1980,900,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",900,"NA","NA","NA","NA","NA"
1981,1500,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1500,"NA","NA","NA","NA","NA"
1982,460,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",460,"NA","NA","NA","NA","NA"
1983,1500,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1500,"NA","NA","NA","NA","NA"
1984,278,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",278,"NA","NA","NA","NA","NA"
1985,700,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",700,"NA","NA","NA","NA","NA"
1986,160,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",160,"NA","NA","NA","NA","NA"
1987,2800,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",2800,"NA","NA","NA","NA","NA"
1988,375,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",375,"NA","NA","NA","NA","NA"
1989,374,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",374,"NA","NA","NA","NA","NA"
1990,497.6985747,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",497.6985747,"NA","NA","NA","NA","NA"
1991,137,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",137,"NA","NA","NA","NA","NA"
1992,175,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",175,"NA","NA","NA","NA","NA"
1993,200,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",200,"NA","NA","NA","NA","NA"
1994,120,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",120,"NA","NA","NA","NA","NA"
1995,36,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",36,"NA","NA","NA","NA","NA"
1996,756.2541569,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",756.2541569,"NA","NA","NA","NA","NA"
1997,100,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",100,"NA","NA","NA","NA","NA"
1998,452.4029291,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",452.4029291,"NA","NA","NA","NA","NA"
1999,281.3646479,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",281.3646479,"NA","NA","NA","NA","NA"
2000,1272.407139,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1272.407139,"NA","NA","NA","NA","NA"
2001,2179.804727,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",2179.804727,"NA","NA","NA","NA","NA"
2002,2262.238223,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",2262.238223,"NA","NA","NA","NA","NA"
2003,2596.829137,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",2596.829137,"NA","NA","NA","NA","NA"
2004,4905.711174,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",4905.711174,"NA","NA","NA","NA","NA"
2005,1216.868476,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1216.868476,"NA","NA","NA","NA","NA"
2006,175.3360185,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",175.3360185,"NA","NA","NA","NA","NA"
2007,2412.007695,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",2412.007695,"NA","NA","NA","NA","NA"
2008,1762.470065,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1762.470065,"NA","NA","NA","NA","NA"
2009,2737.154413,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",2737.154413,"NA","NA","NA","NA","NA"
2010,889.3645828,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",889.3645828,"NA","NA","NA","NA","NA"
2011,899.1846468,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",899.1846468,"NA","NA","NA","NA","NA"
2012,3666.021296,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",3666.021296,"NA","NA","NA","NA","NA"
2013,4428.340741,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",4428.340741,"NA","NA","NA","NA","NA"
2014,1110.173509,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1110.173509,"NA","NA","NA","NA","NA"
2015,1721.281747,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",1721.281747,"NA","NA","NA","NA","NA"
2016,5362.365983,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",5362.365983,"NA","NA","NA","NA","NA"
2017,945.3957308,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",945.3957308,"NA","NA","NA","NA","NA"
2018,444.550547,"49457","WEST BAY CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",444.550547,"NA","NA","NA","NA","NA"
1953,16.1705961,"49452","WHISPERING CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",16.1705961,"NA","NA","NA","NA","NA"
1954,39.25642272,"49452","WHISPERING CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",39.25642272,"NA","NA","NA","NA","NA"
1955,16.86587265,"49452","WHISPERING CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",16.86587265,"NA","NA","NA","NA","NA"
1956,8.435216557,"49452","WHISPERING CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",8.435216557,"NA","NA","NA","NA","NA"
1957,45.42228416,"49452","WHISPERING CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",45.42228416,"NA","NA","NA","NA","NA"
1958,50.19458203,"49452","WHISPERING CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",50.19458203,"NA","NA","NA","NA","NA"
1959,103.9715525,"49452","WHISPERING CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",103.9715525,"NA","NA","NA","NA","NA"
1960,34.42923404,"49452","WHISPERING CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",34.42923404,"NA","NA","NA","NA","NA"
1961,20.35769836,"49452","WHISPERING CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",20.35769836,"NA","NA","NA","NA","NA"
1962,32.41713595,"49452","WHISPERING CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",32.41713595,"NA","NA","NA","NA","NA"
1963,27.55127782,"49452","WHISPERING CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",27.55127782,"NA","NA","NA","NA","NA"
1964,24.57915906,"49452","WHISPERING CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",24.57915906,"NA","NA","NA","NA","NA"
1965,10.40506104,"49452","WHISPERING CREEK","CM-03","Howe Sound-Burrard Inlet","Cm_ISC",10.40506104,"NA","NA","NA","NA","NA"
