"CU_Name","CU_acro","DU_ID","CU_ID","Pop_Name","Pop_ID","Year","EstClass","SpnForTrend_Total","StartYear","UseYear","SpnForTrend_Wild","SpnForAbd_Total","SpnForAbd_Wild","Recruits_Total","Recruits_Wild"
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","ADAM RIVER",52698,2007,"OtherSource",98,1999,TRUE,98,98,98,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","ADAM RIVER",52698,2008,"OtherSource",229,1999,TRUE,229,229,229,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","ADAM RIVER",52698,2009,"OtherSource",185,1999,TRUE,185,185,185,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","ADAM RIVER",52698,2010,"OtherSource",156,1999,TRUE,156,156,156,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","ADAM RIVER",52698,2011,"OtherSource",238,1999,TRUE,238,238,238,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","ADAM RIVER",52698,2012,"RELATIVE ABUNDANCE (TYPE-3)",147,1999,TRUE,147,147,147,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","ADAM RIVER",52698,2013,"RELATIVE ABUNDANCE (TYPE-3)",131,1999,TRUE,131,131,131,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","ADAM RIVER",52698,2014,"RELATIVE ABUNDANCE (TYPE-3)",66,1999,TRUE,66,66,66,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","ADAM RIVER",52698,2015,"RELATIVE ABUNDANCE (TYPE-4)",65,1999,TRUE,65,65,65,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","ADAM RIVER",52698,2016,"RELATIVE ABUNDANCE (TYPE-3)",97,1999,TRUE,97,97,97,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","ADAM RIVER",52698,2017,"RELATIVE ABUNDANCE (TYPE-3)",533,1999,TRUE,533,533,533,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","ADAM RIVER",52698,2018,"RELATIVE ABUNDANCE (TYPE-3)",160,1999,TRUE,160,160,160,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","ADAM RIVER",52698,2019,"RELATIVE ABUNDANCE (TYPE-3)",324,1999,TRUE,324,324,324,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","ADAM RIVER",52698,2020,"RELATIVE ABUNDANCE (TYPE-3)",503,1999,TRUE,503,503,503,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","ADAM RIVER",52698,2021,"RELATIVE ABUNDANCE (TYPE-3)",629,1999,TRUE,629,629,629,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,1999,"OtherSource",75,1999,TRUE,75,75,75,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2000,"INFILL",744.822512543371,1999,TRUE,744.822512543371,744.822512543371,744.822512543371,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2001,"OtherSource",750,1999,TRUE,750,750,750,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2002,"OtherSource",217,1999,TRUE,217,217,217,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2003,"OtherSource",52,1999,TRUE,52,52,52,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2004,"OtherSource",108,1999,TRUE,108,108,108,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2005,"OtherSource",419,1999,TRUE,419,419,419,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2006,"OtherSource",2900,1999,TRUE,2900,2900,2900,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2007,"OtherSource",759,1999,TRUE,759,759,759,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2008,"OtherSource",795,1999,TRUE,795,795,795,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2009,"OtherSource",2079,1999,TRUE,2079,2079,2079,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2010,"OtherSource",860,1999,TRUE,860,860,860,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2011,"OtherSource",1027,1999,TRUE,1027,1027,1027,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2012,"RELATIVE ABUNDANCE (TYPE-3)",748,1999,TRUE,748,748,748,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2013,"RELATIVE ABUNDANCE (TYPE-3)",407,1999,TRUE,407,407,407,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2014,"RELATIVE ABUNDANCE (TYPE-3)",490,1999,TRUE,490,490,490,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2015,"RELATIVE ABUNDANCE (TYPE-4)",144,1999,TRUE,144,144,144,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2016,"RELATIVE ABUNDANCE (TYPE-4)",68,1999,TRUE,68,68,68,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2017,"RELATIVE ABUNDANCE (TYPE-4)",1132,1999,TRUE,1132,1132,1132,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2018,"RELATIVE ABUNDANCE (TYPE-3)",321,1999,TRUE,321,321,321,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2019,"RELATIVE ABUNDANCE (TYPE-4)",291,1999,TRUE,291,291,291,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2020,"RELATIVE ABUNDANCE (TYPE-3)",2198,1999,TRUE,2198,2198,2198,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","SALMON RIVER",52718,2021,"RELATIVE ABUNDANCE (TYPE-3)",1366,1999,TRUE,1366,1366,1366,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,1999,"TRUE ABUNDANCE (TYPE-2)",1205,1999,TRUE,1205,1205,1205,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2000,"TRUE ABUNDANCE (TYPE-2)",791,1999,TRUE,791,791,791,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2001,"TRUE ABUNDANCE (TYPE-2)",931,1999,TRUE,931,931,931,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2002,"TRUE ABUNDANCE (TYPE-2)",1256,1999,TRUE,1256,1256,1256,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2003,"TRUE ABUNDANCE (TYPE-2)",568,1999,TRUE,568,568,568,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2004,"TRUE ABUNDANCE (TYPE-2)",1199,1999,TRUE,1199,1199,1199,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2005,"TRUE ABUNDANCE (TYPE-2)",517,1999,TRUE,517,517,517,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2006,"TRUE ABUNDANCE (TYPE-2)",1422,1999,TRUE,1422,1422,1422,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2007,"TRUE ABUNDANCE (TYPE-2)",650,1999,TRUE,650,650,650,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2008,"TRUE ABUNDANCE (TYPE-2)",565,1999,TRUE,565,565,565,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2009,"TRUE ABUNDANCE (TYPE-2)",1183,1999,TRUE,1183,1183,1183,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2010,"TRUE ABUNDANCE (TYPE-2)",881,1999,TRUE,881,881,881,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2011,"TRUE ABUNDANCE (TYPE-2)",614,1999,TRUE,614,614,614,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2012,"TRUE ABUNDANCE (TYPE-2)",1106,1999,TRUE,1106,1106,1106,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2013,"TRUE ABUNDANCE (TYPE-2)",1118,1999,TRUE,1118,1118,1118,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2014,"TRUE ABUNDANCE (TYPE-2)",351,1999,TRUE,351,351,351,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2015,"TRUE ABUNDANCE (TYPE-2)",799,1999,TRUE,799,799,799,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2016,"TRUE ABUNDANCE (TYPE-2)",678,1999,TRUE,678,678,678,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2017,"TRUE ABUNDANCE (TYPE-2)",656,1999,TRUE,656,656,656,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2018,"TRUE ABUNDANCE (TYPE-2)",662,1999,TRUE,662,662,662,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2019,"TRUE ABUNDANCE (TYPE-2)",695,1999,TRUE,695,695,695,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2020,"TRUE ABUNDANCE (TYPE-2)",1714,1999,TRUE,1714,1714,1714,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","CAMPBELL RIVER",52918,2021,"TRUE ABUNDANCE (TYPE-2)",1764,1999,TRUE,1764,1764,1764,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,1999,"TRUE ABUNDANCE (TYPE-2)",6639,1999,TRUE,6639,6639,6639,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2000,"TRUE ABUNDANCE (TYPE-2)",7031,1999,TRUE,7031,7031,7031,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2001,"TRUE ABUNDANCE (TYPE-2)",13150,1999,TRUE,13150,13150,13150,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2002,"TRUE ABUNDANCE (TYPE-2)",11628,1999,TRUE,11628,11628,11628,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2003,"TRUE ABUNDANCE (TYPE-2)",7258,1999,TRUE,7258,7258,7258,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2004,"TRUE ABUNDANCE (TYPE-2)",8965,1999,TRUE,8965,8965,8965,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2005,"TRUE ABUNDANCE (TYPE-2)",7949,1999,TRUE,7949,7949,7949,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2006,"TRUE ABUNDANCE (TYPE-2)",8071,1999,TRUE,8071,8071,8071,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2007,"TRUE ABUNDANCE (TYPE-2)",6044,1999,TRUE,6044,6044,6044,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2008,"TRUE ABUNDANCE (TYPE-2)",5700,1999,TRUE,5700,5700,5700,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2009,"TRUE ABUNDANCE (TYPE-2)",5009,1999,TRUE,5009,5009,5009,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2010,"TRUE ABUNDANCE (TYPE-2)",3349,1999,TRUE,3349,3349,3349,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2011,"TRUE ABUNDANCE (TYPE-2)",4117,1999,TRUE,4117,4117,4117,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2012,"TRUE ABUNDANCE (TYPE-2)",4011,1999,TRUE,4011,4011,4011,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2013,"TRUE ABUNDANCE (TYPE-2)",3300,1999,TRUE,3300,3300,3300,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2014,"TRUE ABUNDANCE (TYPE-2)",2278,1999,TRUE,2278,2278,2278,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2015,"TRUE ABUNDANCE (TYPE-2)",3086,1999,TRUE,3086,3086,3086,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2016,"TRUE ABUNDANCE (TYPE-2)",6862,1999,TRUE,6862,6862,6862,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2017,"TRUE ABUNDANCE (TYPE-2)",8835,1999,TRUE,8835,8835,8835,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2018,"TRUE ABUNDANCE (TYPE-2)",6408,1999,TRUE,6408,6408,6408,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2019,"TRUE ABUNDANCE (TYPE-2)",6665,1999,TRUE,6665,6665,6665,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2020,"TRUE ABUNDANCE (TYPE-2)",7765,1999,TRUE,7765,7765,7765,NA,NA
"East Vancouver Island-North_FA_0.x","NEVI","DU23","CK-29","QUINSAM RIVER",52948,2021,"TRUE ABUNDANCE (TYPE-2)",5634,1999,TRUE,5634,5634,5634,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,1990,"OtherSource",1520,1990,TRUE,1520,1520,1520,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,1991,"OtherSource",1296,1990,TRUE,1296,1296,1296,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,1992,"OtherSource",654,1990,TRUE,654,654,654,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,1993,"OtherSource",421,1990,TRUE,421,421,421,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,1994,"OtherSource",346,1990,TRUE,346,346,346,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,1995,"OtherSource",248,1990,TRUE,248,248,248,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,1996,"OtherSource",294,1990,TRUE,294,294,294,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,1997,"OtherSource",262,1990,TRUE,262,262,262,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,1998,"OtherSource",253,1990,TRUE,253,253,253,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,1999,"OtherSource",363,1990,TRUE,363,363,363,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2000,"OtherSource",655,1990,TRUE,655,655,655,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2001,"OtherSource",1942,1990,TRUE,1942,1942,1942,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2002,"OtherSource",1017,1990,TRUE,1017,1017,1017,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2003,"OtherSource",1119,1990,TRUE,1119,1119,1119,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2004,"OtherSource",826,1990,TRUE,826,826,826,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2005,"OtherSource",3048,1990,TRUE,3048,3048,3048,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2006,"OtherSource",1121,1990,TRUE,1121,1121,1121,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2007,"OtherSource",1277,1990,TRUE,1277,1277,1277,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2008,"OtherSource",533,1990,TRUE,533,533,533,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2009,"OtherSource",1800,1990,TRUE,1800,1800,1800,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2010,"OtherSource",1285,1990,TRUE,1285,1285,1285,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2011,"OtherSource",1095,1990,TRUE,1095,1095,1095,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2012,"TRUE ABUNDANCE (TYPE-2)",397,1990,TRUE,397,397,397,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2013,"RELATIVE ABUNDANCE (TYPE-3)",469,1990,TRUE,469,469,469,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2014,"RELATIVE ABUNDANCE (TYPE-3)",1213,1990,TRUE,1213,1213,1213,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2015,"RELATIVE ABUNDANCE (TYPE-3)",403,1990,TRUE,403,403,403,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2016,"RELATIVE ABUNDANCE (TYPE-3)",364,1990,TRUE,364,364,364,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2017,"RELATIVE ABUNDANCE (TYPE-3)",800,1990,TRUE,800,800,800,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2018,"RELATIVE ABUNDANCE (TYPE-3)",787,1990,TRUE,787,787,787,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2019,"TRUE ABUNDANCE (TYPE-2)",605,1990,TRUE,605,605,605,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2020,"TRUE ABUNDANCE (TYPE-2)",412,1990,TRUE,412,412,412,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2021,"RELATIVE ABUNDANCE (TYPE-3)",499,1990,TRUE,499,499,499,NA,NA
"East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum","DU20","CK-83","PUNTLEDGE RIVER",53068,2022,"RELATIVE ABUNDANCE (TYPE-3)",381,1990,TRUE,381,381,381,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,1995,"OtherSource",270,1995,TRUE,270,270,270,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,1996,"OtherSource",436,1995,TRUE,436,436,436,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,1997,"OtherSource",507,1995,TRUE,507,507,507,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,1998,"OtherSource",582,1995,TRUE,582,582,582,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,1999,"OtherSource",1562,1995,TRUE,1562,1562,1562,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2000,"OtherSource",2986,1995,TRUE,2986,2986,2986,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2001,"OtherSource",12145,1995,TRUE,12145,12145,12145,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2002,"OtherSource",9713,1995,TRUE,9713,9713,9713,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2003,"OtherSource",12971,1995,TRUE,12971,12971,12971,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2004,"OtherSource",10257,1995,TRUE,10257,10257,10257,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2005,"OtherSource",6164,1995,TRUE,6164,6164,6164,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2006,"OtherSource",15531,1995,TRUE,15531,15531,15531,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2007,"OtherSource",7935,1995,TRUE,7935,7935,7935,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2008,"OtherSource",4521,1995,TRUE,4521,4521,4521,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2009,"OtherSource",5778,1995,TRUE,5778,5778,5778,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2010,"OtherSource",3961,1995,TRUE,3961,3961,3961,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2011,"OtherSource",5317,1995,TRUE,5317,5317,5317,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2012,"RELATIVE ABUNDANCE (TYPE-3)",2421,1995,TRUE,2421,2421,2421,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2013,"RELATIVE ABUNDANCE (TYPE-3)",1279,1995,TRUE,1279,1279,1279,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2014,"RELATIVE ABUNDANCE (TYPE-3)",5330,1995,TRUE,5330,5330,5330,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2015,"RELATIVE ABUNDANCE (TYPE-3)",5022,1995,TRUE,5022,5022,5022,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2016,"RELATIVE ABUNDANCE (TYPE-3)",3948,1995,TRUE,3948,3948,3948,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2017,"RELATIVE ABUNDANCE (TYPE-3)",9735,1995,TRUE,9735,9735,9735,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2018,"RELATIVE ABUNDANCE (TYPE-3)",7225,1995,TRUE,7225,7225,7225,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2019,"RELATIVE ABUNDANCE (TYPE-3)",7824,1995,TRUE,7824,7824,7824,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2020,"RELATIVE ABUNDANCE (TYPE-3)",6668,1995,TRUE,6668,6668,6668,NA,NA
"East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall","DU21","CK-27","PUNTLEDGE RIVER",53069,2021,"RELATIVE ABUNDANCE (TYPE-3)",7277,1995,TRUE,7277,7277,7277,NA,NA
