ReturnYear,ConservationUnit,SubPop,SpawnRDeme,TribDeme,WSP.2014.Data.Use.Categories,Final.Spawner.Estimate,Total.Escapement,Natural.Escapement,Total.Hatchery.Clipped.Escapement.Corrected,Total.Hatchery.Unclipped.Escapement.Corrected,Total.Prefishery.Abundance,prefishery.return.natural,prefishery.return.hatchery.clipped,prefishery.return.hatchery.unclipped,FN.Removals,Classroom.Removals,Fence.Mortalities,AFC.Harvest,Brood.Removed.below.or.at.estimation.site,Brood.Removed.above.estimation.site,BroodYear,Final.Clipped.ER,Smolt.Survival.MU,Final.Smolt.Survival,Average.Fry.Survival.across.CU.Years,Final.Fry.Survival,PeakCountDate,PeakSpawnDate,FinalEstType,EstClass,CompSysSurvey,DataQualClass,AdultPresent,Comments
1999,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,4,4,4,0,0,4.396877033,4.396877033,0,0,0,0,0,0,0,0,1996,0.090263392,0.019521356,0.001995238,4.09E-12,4.09E-12,,,PLExp,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,"MC: True Estimate (no expansion required).  PLExp estimate from BC16 based on a 2.0 expansion factor.  Three surveys were conducted by Salmon Arm C&P staff on Nov 24, 29 and Dec 8."
2000,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,3,3,3,0,0,3.11043956,3.11043956,0,0,0,0,0,0,0,0,1997,0.073626202,0.024551788,0.024551788,9.38E-08,9.38E-08,,,UNK,Type-3: High effort (5 or more surveys)  ,,,,MC: True Estimate (no expansion required).  Unknown how estimate was generated.  Seven surveys were conducted by Spallumcheen btw Oct 23 and Nov 27.  Live Coho were observed on 4 of 7 surveys.  A peak count (n=3) was reported on Nov 10.
2001,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,0.071,0.031431829,0.031431829,2.52E-07,2.52E-07,,,NO,Type-3: High effort (5 or more surveys)  ,,,,MC: True Estimate (no expansion required).  No Coho were observed during the 12 surveys conducted.
2002,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,6,6,6,0,0,6.509004122,6.509004122,0,0,0,0,0,0,0,0,1999,0.0782,0.035753931,0.035753931,4.22E-07,4.22E-07,11/15/2002,11/15/2002,AUC,Type-3: High effort (5 or more surveys)  ,,,,MC: True Estimate (no expansion required).  AUC estimate provided by SFC based on a 100% OE and 10 d SL.  
2003,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,3,3,3,0,0,3.444712367,3.444712367,0,0,0,0,0,0,0,0,2000,0.178419425,0.007511514,0.007511514,8.22E-10,8.22E-10,11/12/2003,11/12/2003,PLExp,Type-3: High effort (5 or more surveys)  ,,,,MC: True Estimate (no expansion required).  Nine surveys were conducted.  PL expansion factor of 3.0 used to calculate estimate.
2004,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,17,17,17,0,0,19.57172461,19.57172461,0,0,0,0,0,0,0,0,2001,0.193463948,0.008284586,0.008284586,1.22E-09,1.22E-09,11/18/2004,11/18/2004,PLExp,Type-3: High effort (5 or more surveys)  ,,,,"DFO Employee: estimate updated from 12 to 17 march 30, 2005.  PLExp estimate based on a 2.88 expansion factor."
2005,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,0.1299,0.003460545,0.003460545,3.70E-11,3.70E-11,,,NO,Type-3: High effort (5 or more surveys)  ,,,,Eleven surveys conducted between Oct 21 and Dec 28. No fish observed
2006,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,0.01,0.01,0.01,0,0,0.011038746,0.011038746,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,7.03E-17,7.03E-17,,,AP,Type-3: High effort (5 or more surveys)  ,,,,Only one carcass was observed during the last of six surveys conducted between Oct 18 and Nov 22.
2007,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,7,7,7,0,0,7.882882883,7.882882883,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.006349391,4.20E-10,4.20E-10,11/21/2007,11/21/2007,AUC,Type-3: High effort (5 or more surveys)  ,,,,HO: AUC based on 10 d SL and 75% OE.
2008,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,3,3,3,0,0,3.32594235,3.32594235,0,0,0,0,0,0,0,0,2005,0.098,0.003938333,0.003938333,6.21E-11,6.21E-11,11/19/2008,,PLExp,Type-3: High effort (5 or more surveys)  ,,,,LR: PCE SFC -Splatsin First Nations 6 inspections b/n Oct 22 - Nov 26.  Only one live Coho observed during the six surveys.
2009,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,2,2,2,0,0,2.259887006,2.259887006,0,0,0,0,0,0,0,0,2006,0.249578741,0.009261365,0.009261365,1.90E-09,1.90E-09,,,infill - WSP 2014,Type-7: Infill,,,,Johnson was not surveyed in 2009.
2010,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,5,5,5,0,0,5.580936595,5.580936595,0,0,0,0,0,0,0,0,2007,0.194758349,0.009333496,0.007493647,8.14E-10,8.14E-10,,,infill - WSP 2014,Type-7: Infill,,,,Johnson was not surveyed in 2010.
2011,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,3,3,3,0,0,3.430924062,3.430924062,0,0,0,0,0,0,0,0,2008,0.24076513,0.013790839,0.013790839,9.34E-09,9.34E-09,,,infill - WSP 2014,Type-7: Infill,,,,Johnson was not surveyed in 2011.
2012,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,7,7,7,0,0,7.882350292,7.882350292,0,0,0,0,0,0,0,0,2009,0.382094722,0.011269182,0.011269182,4.17E-09,4.17E-09,,,infill - WSP 2014,Type-7: Infill,,,,
2013,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,7,7,7,0,0,8.355216042,8.355216042,0,0,0,0,0,0,0,0,2010,0.198762864,0.007476806,0.012656267,6.63E-09,6.63E-09,,,infill - WSP 2014,Type-7: Infill,,,,PLExp estimate based on a 2.5 expansion factor.  Only a single survey was conducted on Nov 15.
2014,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,1.2,1.2,1.2,0,0,1.759530792,1.759530792,0,0,0,0,0,0,0,0,2011,0.318,0.01130705,0.002917199,1.87E-11,1.87E-11,,,Infill,Type-7: Infill,,,,Infill.  Johnson was not surveyed in 2014.
1975,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,80.05632051,80.05632051,80.05632051,0,0,250.5713796,250.5713796,0,0,0,0,0,0,0,0,1972,0.68050493,,,,,,,infill - WSP 2014,Type-7: Infill,,,,
1976,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,52.92665525,52.92665525,52.92665525,0,0,165.6571891,165.6571891,0,0,0,0,0,0,0,0,1973,0.68050493,,,,,,,infill - WSP 2014,Type-7: Infill,,,,
1977,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,123.2102478,123.2102478,123.2102478,0,0,385.6405288,385.6405288,0,0,0,0,0,0,0,0,1974,0.68050493,,,,,,,infill - WSP 2014,Type-7: Infill,,,,
1978,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,110.0627321,110.0627321,110.0627321,0,0,344.48961,344.48961,0,0,0,0,0,0,0,0,1975,0.68050493,,,,,,,infill - WSP 2014,Type-7: Infill,,,,
1979,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,137.0051943,137.0051943,137.0051943,0,0,428.8178662,428.8178662,0,0,0,0,0,0,0,0,1976,0.68050493,,,,,,,infill - WSP 2014,Type-7: Infill,,,,
1980,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,91.32299422,91.32299422,91.32299422,0,0,285.8353782,285.8353782,0,0,0,0,0,0,0,0,1977,0.68050493,,,,,,,infill - WSP 2014,Type-7: Infill,,,,
1981,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,52.98606133,52.98606133,52.98606133,0,0,165.8431265,165.8431265,0,0,0,0,0,0,0,0,1978,0.68050493,,,,,,,infill - WSP 2014,Type-7: Infill,,,,
1982,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,76.24977478,76.24977478,76.24977478,0,0,238.6571246,238.6571246,0,0,0,0,0,0,0,0,1979,0.68050493,0.059001544,0.059001544,3.13E-06,3.13E-06,,,infill - WSP 2014,Type-7: Infill,,,,
1983,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,76.83410347,76.83410347,76.83410347,0,0,240.4860376,240.4860376,0,0,0,0,0,0,0,0,1980,0.68050493,0.059001544,0.059001544,3.13E-06,3.13E-06,,,infill - WSP 2014,Type-7: Infill,,,,
1984,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,166.5992618,166.5992618,166.5992618,0,0,521.4454849,521.4454849,0,0,0,0,0,0,0,0,1981,0.68050493,0.059001544,0.059001544,3.13E-06,3.13E-06,,,infill - WSP 2014,Type-7: Infill,,,,
1985,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,177.90194,177.90194,177.90194,0,0,556.8221752,556.8221752,0,0,0,0,0,0,0,0,1982,0.68050493,0.059001544,0.059001544,3.13E-06,3.13E-06,,,infill - WSP 2014,Type-7: Infill,,,,
1986,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,167.8044642,167.8044642,167.8044642,0,0,489.4296872,489.4296872,0,0,0,0,0,0,0,0,1983,0.657142857,0.059001544,0.059001544,3.13E-06,0.004914533,,,infill - WSP 2014,Type-7: Infill,,,,
1987,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,226.1670813,226.1670813,226.1670813,0,0,488.7058065,488.7058065,0,0,0,0,0,0,0,0,1984,0.537212208,0.059001544,0.059001544,3.13E-06,0.014853389,,,infill - WSP 2014,Type-7: Infill,,,,
1988,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,273.8839969,273.8839969,273.8839969,0,0,950.8749203,950.8749203,0,0,0,0,0,0,0,0,1985,0.711966326,0.063450769,0.063450769,4.19E-06,0.01841325,,,infill - WSP 2014,Type-7: Infill,,,,
1989,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,187.6574883,187.6574883,187.6574883,0,0,528.869069,528.869069,0,0,0,0,0,0,0,0,1986,0.645172124,0.059001544,0.059001544,3.13E-06,0.012548591,,,infill - WSP 2014,Type-7: Infill,,,,
1990,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,104.0089332,104.0089332,104.0089332,0,0,394.7966713,394.7966713,0,0,0,0,0,0,0,0,1987,0.736550633,0.063263336,0.063263336,4.14E-06,0.007743291,,,infill - WSP 2014,Type-7: Infill,,,,
1991,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,48.86428879,48.86428879,48.86428879,0,0,151.4968093,151.4968093,0,0,0,0,0,0,0,0,1988,0.677456647,0.065533638,0.065533638,4.76E-06,0.002349203,,,infill - WSP 2014,Type-7: Infill,,,,
1992,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,134.3453127,134.3453127,134.3453127,0,0,724.8043904,724.8043904,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,6.87E-06,0.007583249,,,infill - WSP 2014,Type-7: Infill,,,,
1993,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,26.5792005,26.5792005,26.5792005,0,0,213.5098413,213.5098413,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,2.45E-06,0.00354695,,,infill - WSP 2014,Type-7: Infill,,,,
1994,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,47.01338448,47.01338448,47.01338448,0,0,82.96479614,82.96479614,0,0,0,0,0,0,0,0,1991,0.433333333,0.034433723,0.011188969,4.05E-09,4.05E-09,,,infill - WSP 2014,Type-7: Infill,,,,
1995,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,40.56495051,40.56495051,40.56495051,0,0,92.52988712,92.52988712,0,0,0,0,0,0,0,0,1992,0.561601643,0.007921832,0.01444779,1.13E-08,0.003928061,,,infill - WSP 2014,Type-7: Infill,,,,
1996,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,13.56728486,13.56728486,13.56728486,0,0,82.20571615,82.20571615,0,0,0,0,0,0,0,0,1993,0.83495935,0.016988663,0.016988663,2.15E-08,0.002884273,,,infill - WSP 2014,Type-7: Infill,,,,
1997,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,14.85006767,14.85006767,14.85006767,0,0,24.95215452,24.95215452,0,0,0,0,0,0,0,0,1994,0.4048583,0.011945055,0.011945055,5.26E-09,5.26E-09,,,infill - WSP 2014,Type-7: Infill,,,,
1998,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,50.87935406,50.87935406,50.87935406,0,0,54.73696784,54.73696784,0,0,0,0,0,0,0,0,1995,0.071684347,0.01185069,0.01185069,5.09E-09,0.000419428,,,infill - WSP 2014,Type-7: Infill,,,,McNomee was not surveyed in 1998.
1999,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,30,30,30,0,0,32.97657775,32.97657775,0,0,0,0,0,0,0,0,1996,0.090263392,0.019521356,0.001995238,4.09E-12,4.09E-12,,,PLExp,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,MC: True Estimate (no expansion required).  PLExp estimate from BC16 based on a 2.0 expansion factor.  A single survey was conducted by StAD on Nov 18.  
2000,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,26,26,26,0,0,26.95714286,26.95714286,0,0,0,0,0,0,0,0,1997,0.073626202,0.024551788,0.024551788,9.38E-08,9.38E-08,,,infill - WSP 2014,Type-7: Infill,,,,MC: True Estimate (no expansion required).  No info can be found.
2001,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,378,378,378,0,0,406.8891281,406.8891281,0,0,0,0,0,0,0,0,1998,0.071,0.031431829,0.031431829,2.52E-07,2.52E-07,11/6/2001,11/6/2001,AUC,Type-3: High effort (5 or more surveys)  ,,,,MC: True Estimate (no expansion required).  AUC estimate based on a 75% OE and 10 d SL.
2002,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,346,346,346,0,0,375.3525711,375.3525711,0,0,0,0,0,0,0,0,1999,0.0782,0.035753931,0.035753931,4.22E-07,4.22E-07,11/13/2002,11/13/2002,AUC,Type-3: High effort (5 or more surveys)  ,,,,MC: True Estimate (no expansion required).  AUC estimate based on a 100% OE and 10 d SL.
2003,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,58,58,58,0,0,66.59777242,66.59777242,0,0,0,0,0,0,0,0,2000,0.178419425,0.007511514,0.007511514,8.22E-10,8.22E-10,10/27/2003,10/27/2003,AUC,Type-3: High effort (5 or more surveys)  ,,,,MC: True Estimate (no expansion required).  AUC estimate based on a 75% OE and 10 d SL.
2004,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,173,173,173,0,0,199.1710799,199.1710799,0,0,0,0,0,0,0,0,2001,0.193463948,0.008284586,0.008284586,1.22E-09,1.22E-09,11/1/2004,11/1/2004,AUC,Type-3: High effort (5 or more surveys)  ,,,,AUC estimate based on a 75% OE and 10 d SL.
2005,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,10,10,10,0,0,11.49293185,11.49293185,0,0,0,0,0,0,0,0,2002,0.1299,0.003460545,0.003460545,3.70E-11,3.70E-11,,,PLExp,Type-3: High effort (5 or more surveys)  ,,,,Michael Chamberlain: PL*2.6.  PLExp estimate based on a 2.6 (Small) expansion factor.  Seven surveys were conducted.
2006,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,5.2,5.2,5.2,0,0,5.740147919,5.740147919,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,7.03E-17,7.03E-17,11/8/2006,11/8/2006,PLExp,Type-3: High effort (5 or more surveys)  ,,,,PLExp estimate based on a 2.6 expansion factor.  Eight surveys were conducted.
2007,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,46,46,46,0,0,51.8018018,51.8018018,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.006349391,4.20E-10,4.20E-10,10/23/2007,10/23/2007,AUC,Type-3: High effort (5 or more surveys)  ,,,,HO: AUC based on 10 d SL and 75% OE.
2008,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,33,33,33,0,0,36.58536585,36.58536585,0,0,0,0,0,0,0,0,2005,0.098,0.003938333,0.003938333,6.21E-11,6.21E-11,11/5/2008,11/5/2008,PLExp,Type-3: High effort (5 or more surveys)  ,,,,LR: PCE SFC - L. Shuswap Indian Band 6 inspections b/n Oct 21 - Nov 25.  PLExp estimate based on a 2.5 expansion factor.
2009,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,22,22,22,0,0,24.85875706,24.85875706,0,0,0,0,0,0,0,0,2006,0.249578741,0.009261365,0.009261365,1.90E-09,1.90E-09,10/29/2009,10/29/2009,AUC,Type-3: High effort (5 or more surveys)  ,,,,SL: AUC estimate.  8 inspections by LSIB crews Oct 17 - Dec 3.  AUC estimate base on a 75% OE and 10 d SL. 
2010,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,63,63,63,0,0,70.31980109,70.31980109,0,0,0,0,0,0,0,0,2007,0.194758349,0.009333496,0.007493647,8.14E-10,8.14E-10,11/2/2010,11/2/2010,AUC,Type-3: High effort (5 or more surveys)  ,,,,S. Lemke:  AUC estimate based on 75% observer efficiency and 10 day survey life.
2011,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,0.24076513,0.013790839,0.013790839,9.34E-09,9.34E-09,,,NO,Type-3: High effort (5 or more surveys)  ,,,,No fish observed.  Five surveys were conducted.
2012,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,71.86666667,71.86666667,71.86666667,0,0,80.92546299,80.92546299,0,0,0,0,0,0,0,0,2009,0.382094722,0.011269182,0.011269182,4.17E-09,4.17E-09,11/14/2012,11/14/2012,AUC,Type-3: High effort (5 or more surveys)  ,,,,McNomee AUC based on a 10 day Survey Life and 75% Observer Efficiency.  Note: Nov 6 survey was removed (zero count) from AUC calculation because of high water and poor visibility.
2013,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,55.53333333,55.53333333,55.53333333,0,0,66.28471393,66.28471393,0,0,0,0,0,0,0,0,2010,0.198762864,0.007476806,0.012656267,6.63E-09,6.63E-09,10/30/2013,11/6/2013,AUC,Type-3: High effort (5 or more surveys)  ,,,,AUC estimate based on a 75% OE and 10 d SL.
2014,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,13.8827023,13.8827023,13.8827023,0,0,20.35586848,20.35586848,0,0,0,0,0,0,0,0,2011,0.318,0.01130705,0.002917199,1.87E-11,1.87E-11,11/5/2014,,AUC,Type-3: High effort (5 or more surveys)  ,Standardized Area,"6  High effort (?5 surveys), seasoned crew, standardized methods, captured spawning period, favourable environmental conditions during spawning period",,AUC estimate was based on a 75% OE and 8.98 d SL.  Survey life was calculated from 2014 Lemieux AUC and Resistivity estimates.  Seven surveys were conducted btw Oct 16 and Nov 26.  A zero count was added to the start date.  
2015,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,3.887885407,3.887885407,3.887885407,0,0,4.729787599,4.729787599,0,0,0,0,0,0,0,0,2012,0.190536578,0.00727159,0.00599612,3.34E-10,3.34E-10,11/3/2015,,PCExp,Type-3: High effort (5 or more surveys)  ,Standardized Area,"7  High effort (?5 surveys), new or untrained crew, variable methods, partial capture of spawning period, unfavourable environmental conditions during spawning period.",,Expanded peak count estimate based on a 1.9 small system expansion factor.  Seven surveys were conducted btw Oct 13 and Nov 24.
2016,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,83.10502542,83.10502542,83.10502542,0,0,89.64943411,89.64943411,0,0,0,0,0,0,0,0,2013,0.091726324,0.01256652,0.01256652,6.44E-09,6.44E-09,11/1/2016,,PCExp,"Type-4: Moderate effort (1-4 surveys), known survey method",Standardized Area,"8  Moderate effort (2-4 surveys), seasoned crew, standardized method, captured peak spawning period",,Expanded peak count estimate based on a 2.87 small system expansion factor.  Four surveys were conducted by the LSIB btw Oct 12 and Nov 8.  
2017,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,16.81481481,16.81481481,16.81481481,0,0,18.62105738,18.62105738,0,0,0,0,0,0,0,0,2014,0.173,0.010173805,0.011762634,4.94E-09,4.94E-09,10/25/2017,11/29/2017,AUC,Type-3: High effort (5 or more surveys)  ,Standardized Area,"6  High effort (?5 surveys), seasoned crew, standardized methods, captured spawning period, favourable environmental conditions during spawning period",,AUC estimate based on a 75% OE and 9 d SL.  Seven surveys were conducted by the LSIB btw Oct 18 and Nov 29.  The Nov 8 survey was removed from the calculation due to ice reported in the SIL.  No zero counts were added.
2018,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,18.07407407,18.07407407,18.07407407,0,0,21.32762841,21.32762841,0,0,0,0,0,0,0,0,2015,0.217,0.014359448,0.010754119,3.45E-09,3.45E-09,10/31/2018,11/7/2018,AUC,Type-3: High effort (5 or more surveys)  ,Standardized Area,"6  High effort (?5 surveys), seasoned crew, standardized methods, captured spawning period, favourable environmental conditions during spawning period",,AUC estimate based on a 75% OE and 9 d SL.  Eight surveys were conducted by the LSIB btw Oct 18 and Dec 5.  
2019,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,18.51851852,18.51851852,18.51851852,0,0,23.65072608,23.65072608,0,0,0,0,0,0,0,0,2016,0.217,0.016394835,0.011867278,5.12E-09,5.12E-09,11/6/2019,11/6/2019,AUC,Type-3: High effort (5 or more surveys),Standardized Area,"7  High effort (?5 surveys), new or untrained crew, variable methods, partial capture of spawning period, unfavourable environmental conditions during spawning period.",,AUC estimate based on a 75% OE and 9 d SL. Nine surveys were conducted by LSIB btw Oct 17 and Dec 12.  A zero count start  date was added. The Oct  30 survey was removed from the calculation due to poor counting conditions.
2020,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,28.66666667,28.66666667,28.66666667,0,0,33.21745848,33.21745848,0,0,0,0,0,0,0,0,2017,0.225654792,0.018249814,0.016254337,1.80E-08,1.80E-08,11/25/2020,11/25/2020,AUC,Type-3: High effort (5 or more surveys)  ,Standardized Area,"7  High effort (?5 surveys), new or untrained crew, variable methods, partial capture of spawning period, unfavourable environmental conditions during spawning period.",,AUC estimate based on a 75% OE and 9 d SL. Eight surveys were conducted by the LSIB btw Oct 20 and Dec 8. A zero count end date was added. The Nov 13 survey was removed from the calculation as a result of poor environmental conditions and low Stream Visibility.
2021,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,129.4074074,129.4074074,129.4074074,0,0,142.9916104,142.9916104,0,0,0,0,0,0,0,0,2018,0.095,0.031772019,0.03102169,2.39E-07,2.39E-07,11/1/2021,10/25/2021,AUC,Type-3: High effort (5 or more surveys)  ,Standardized Area,"7  High effort (?5 surveys), new or untrained crew, variable methods, partial capture of spawning period, unfavourable environmental conditions during spawning period.",Present,"AUC estimate based on a 75% OE and 9 d SL. Nine surveys were conducted by LSIB btw Oct 13 and Dec 10. A zero count start date was added. One survey was removed from the calculation: The Nov 15 survey due to high water, heavy rain and low stream visibility and reliability."
1975,South Thompson,Adams Drainage,Momich River,Momich R,green,27.92366344,27.92366344,27.92366344,0,0,87.39935619,87.39935619,0,0,0,0,0,0,0,0,1972,0.68050493,,,,,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1976,South Thompson,Adams Drainage,Momich River,Momich R,green,30,30,30,0,0,93.89816243,93.89816243,0,0,0,0,0,0,0,0,1973,0.68050493,,,,,,,infill - WSP 2014,Type-7: Infill,,,,
1977,South Thompson,Adams Drainage,Momich River,Momich R,green,18.61577563,18.61577563,18.61577563,0,0,58.26623746,58.26623746,0,0,0,0,0,0,0,0,1974,0.68050493,,,,,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1978,South Thompson,Adams Drainage,Momich River,Momich R,green,63,63,63,0,0,197.1861411,197.1861411,0,0,0,0,0,0,0,0,1975,0.68050493,,,,,,,infill - WSP 2014,Type-7: Infill,,,,
1979,South Thompson,Adams Drainage,Momich River,Momich R,green,46.53943907,46.53943907,46.53943907,0,0,145.6655937,145.6655937,0,0,0,0,0,0,0,0,1976,0.68050493,,,,,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1980,South Thompson,Adams Drainage,Momich River,Momich R,green,53,53,53,0,0,165.8867536,165.8867536,0,0,0,0,0,0,0,0,1977,0.68050493,,,,,,,infill - WSP 2014,Type-7: Infill,,,,
1981,South Thompson,Adams Drainage,Momich River,Momich R,green,9.307887815,9.307887815,9.307887815,0,0,29.13311873,29.13311873,0,0,0,0,0,0,0,0,1978,0.68050493,,,,,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1982,South Thompson,Adams Drainage,Momich River,Momich R,green,44,44,44,0,0,137.7173049,137.7173049,0,0,0,0,0,0,0,0,1979,0.68050493,0.059001544,0.059001544,3.13E-06,3.13E-06,,,infill - WSP 2014,Type-7: Infill,,,,
1983,South Thompson,Adams Drainage,Momich River,Momich R,green,55.84732689,55.84732689,55.84732689,0,0,174.7987124,174.7987124,0,0,0,0,0,0,0,0,1980,0.68050493,0.059001544,0.059001544,3.13E-06,3.13E-06,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1984,South Thompson,Adams Drainage,Momich River,Momich R,green,37.23155126,37.23155126,37.23155126,0,0,116.5324749,116.5324749,0,0,0,0,0,0,0,0,1981,0.68050493,0.059001544,0.059001544,3.13E-06,3.13E-06,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1985,South Thompson,Adams Drainage,Momich River,Momich R,green,102,102,102,0,0,319.2537523,319.2537523,0,0,0,0,0,0,0,0,1982,0.68050493,0.059001544,0.059001544,3.13E-06,3.13E-06,,,infill - WSP 2014,Type-7: Infill,,,,
1986,South Thompson,Adams Drainage,Momich River,Momich R,green,93.07887815,93.07887815,93.07887815,0,0,271.4800613,271.4800613,0,0,0,0,0,0,0,0,1983,0.657142857,0.059001544,0.059001544,3.13E-06,0.004914533,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1987,South Thompson,Adams Drainage,Momich River,Momich R,green,148.926205,148.926205,148.926205,0,0,321.8023628,321.8023628,0,0,0,0,0,0,0,0,1984,0.537212208,0.059001544,0.059001544,3.13E-06,0.014853389,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1988,South Thompson,Adams Drainage,Momich River,Momich R,green,18.61577563,18.61577563,18.61577563,0,0,64.63055297,64.63055297,0,0,0,0,0,0,0,0,1985,0.711966326,0.063450769,0.063450769,4.19E-06,0.01841325,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
