CU_ID,Species,Stock,DataType,Year,SpnForAbd_Wild,SpnForTrend_Wild,RelLBM,AbsLBM,LongTrend,PercChange,ProbDeclBelowLBM,Percentile,RelUBM,AbsUBM,NumStdMetrics,GenAvgUsed.x,Group,RapidStatus,BinLabel,BinPath,RapidScore,RelLBMCat,AbsLBMCat,LongTrendCat,PercChangeCat,ProbDeclBelowLBMCat,PercentileCat,RelUBMCat,AbsUBMCat,RelAbdCat,AbsAbdCat,GenAvgUsed.y,IntStatusRaw,IntStatus,IntStatusRaw_Short,IntStatus_Short,ConfidenceRating5,ConfidenceRating3,ConfidenceRating2,IntStatus5,IntStatus3,IntStatus2,ProxySource
SEL-21-07,Sockeye,Morice,Abs_Abd,2022,18827,18827,11.96534288,24.29476466,274,43.0113,1.4,0.8644,3.088040978,2.429476466,6,24294.76466,SK-M Skeena LT,Green,Node36,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,Green,Green,Green,Green,NA,Green,Green,Green,Green,Green,24294.76466,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-U Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,1996,100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-U Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,1997,220,220,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-U Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,1998,500,500,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-U Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,1999,666.4949698,666.4949698,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-U Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2000,725.7142857,725.7142857,2.032854958,0.350906204,NA,NA,NA,NA,0.86722194,0.03509062,4,350.9062041,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Amber,Red,NA,NA,NA,NA,Amber,Red,Amber,Red,350.9062041,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2001,457.1428571,457.1428571,2.75496941,0.475555747,NA,NA,NA,NA,1.175278101,0.047555575,4,475.5557469,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Green,Red,NA,NA,NA,NA,Green,Red,Green,Red,475.5557469,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2002,171.4285714,171.4285714,2.620890556,0.452411399,NA,NA,NA,NA,1.118079666,0.04524114,4,452.4113995,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Green,Red,NA,NA,NA,NA,Green,Red,Green,Red,452.4113995,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2003,2059.428571,2059.428571,3.478597911,0.600466641,NA,NA,NA,NA,1.483980161,0.060046664,4,600.4666411,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Green,Red,NA,NA,NA,NA,Green,Red,Green,Red,600.4666411,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2004,497.7142857,497.7142857,3.281261765,0.566402982,NA,NA,NA,NA,1.399795977,0.056640298,4,566.4029821,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Green,Red,NA,NA,NA,NA,Green,Red,Green,Red,566.4029821,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2005,268.7346939,268.7346939,2.690001307,0.46434112,NA,NA,NA,NA,1.147562517,0.046434112,4,464.3411198,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Green,Red,NA,NA,NA,NA,Green,Red,Green,Red,464.3411198,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2006,143.1948052,143.1948052,2.132689132,0.368139323,NA,NA,NA,NA,0.909811494,0.036813932,4,368.139323,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Amber,Red,NA,NA,NA,NA,Amber,Red,Amber,Red,368.139323,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2007,295.7983193,295.7983193,2.378537786,0.410577086,NA,NA,NA,NA,1.014691257,0.041057709,4,410.5770865,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Green,Red,NA,NA,NA,NA,Green,Red,Green,Red,410.5770865,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2008,69.33333333,69.33333333,1.207116328,0.208369322,NA,NA,NA,NA,0.514959397,0.020836932,4,208.3693217,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Amber,Red,NA,NA,NA,NA,Amber,Red,Amber,Red,208.3693217,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2009,274.7265306,274.7265306,1.071848053,0.185019659,74,NA,NA,0.3333,0.457253551,0.018501966,5,185.0196593,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Amber,Red,Amber,NA,NA,Amber,Amber,Red,Amber,Red,185.0196593,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2010,549.3197279,549.3197279,1.236612167,0.213460818,66,NA,NA,0.3125,0.527542409,0.021346082,5,213.4608177,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Amber,Red,Amber,NA,NA,Amber,Amber,Red,Amber,Red,213.4608177,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2011,910.860119,910.860119,1.790351894,0.309045948,65,NA,NA,0.2353,0.763769415,0.030904595,5,309.0459478,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Amber,Red,Amber,NA,NA,Red,Amber,Red,Amber,Red,309.0459478,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-U Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-U Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2014,608.7848933,608.7848933,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-U Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2015,277.9360119,277.9360119,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-U Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2016,537.7192367,537.7192367,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-U Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2017,419.4488636,419.4488636,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-U Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2018,301.1784904,301.1784904,2.371421723,0.40934873,NA,NA,NA,NA,1.011655524,0.040934873,4,409.3487299,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Green,Red,NA,NA,NA,NA,Green,Red,Green,Red,409.3487299,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2019,1046.524317,1046.524317,2.642809658,0.456195019,NA,NA,NA,NA,1.12743042,0.045619502,4,456.1950185,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Green,Red,NA,NA,NA,NA,Green,Red,Green,Red,456.1950185,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2020,100,100,2.154154859,0.371844682,NA,NA,NA,NA,0.918968837,0.037184468,4,371.8446817,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Amber,Red,NA,NA,NA,NA,Amber,Red,Amber,Red,371.8446817,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2021,280,280,1.890590244,0.326348834,NA,NA,NA,NA,0.806531392,0.032634883,4,326.3488344,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Amber,Red,NA,NA,NA,NA,Amber,Red,Amber,Red,326.3488344,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-22-08,Sockeye,Motase,Abs_Abd,2022,284,284,1.748740129,0.301863032,96,NA,NA,0.5,0.746017713,0.030186303,5,301.8630317,SK-U Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Amber,Red,Green,NA,NA,Amber,Amber,Red,Amber,Red,301.8630317,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,1995,16647.4126,8452,0.27789996,6.028761739,97,-23.489,44.7667,0.4,0.088303747,0.602876174,6,6028.761739,SK-Fraser_Esum,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Green,Amber,NA,Amber,Red,Amber,Red,Amber,6028.761739,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,1996,36338.6254,18036,0.468384566,10.16113477,98,-18.4467,30.6333,0.381,0.14883094,1.016113477,6,10161.13477,SK-Fraser_Esum,Red,Node19,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,Red,Green,Green,Amber,NA,Amber,Red,Green,Red,Green,10161.13477,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,1997,7593.0409,2624,0.448239154,9.724100202,91,-21.7414,39.3667,0.2273,0.14242966,0.97241002,6,9724.100202,SK-Fraser_Esum,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Green,Amber,NA,Red,Red,Amber,Red,Amber,9724.100202,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,1998,3543.462,1983,0.520655012,11.29508983,95,-15.4348,24.2667,0.3043,0.165440069,1.129508983,6,11295.08983,SK-Fraser_Esum,Red,Node19,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,Red,Green,Green,Amber,NA,Amber,Red,Green,Red,Green,11295.08983,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,1999,10020.6306,5026,0.458603253,9.948938967,104,-13.5234,21.2667,0.5417,0.145722891,0.994893897,6,9948.938967,SK-Fraser_Esum,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Green,Green,NA,Green,Red,Amber,Red,Amber,9948.938967,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2000,121489.5149,65446,0.620125666,13.4530062,108,4.1322,5.2,0.64,0.19704724,1.34530062,6,13453.0062,SK-Fraser_Esum,Red,Node19,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,Red,Green,Green,Green,NA,Green,Red,Green,Red,Green,13453.0062,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2001,39353.9704,17875,0.935670442,20.29843458,129,34.8803,2.3667,0.9231,0.297312768,2.029843458,6,20298.43458,SK-Fraser_Esum,Red,Node19,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,Red,Green,Green,Green,NA,Green,Red,Green,Red,Green,20298.43458,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2002,1901.8384,1031,0.8008651,17.37396748,143,61.2362,0.9333,0.9259,0.254477868,1.737396748,6,17373.96748,SK-Fraser_Esum,Red,Node19,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,Red,Green,Green,Green,NA,Green,Red,Green,Red,Green,17373.96748,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2003,3133.2716,1677,0.598873527,12.9919623,155,80.9256,0.3,0.9286,0.190294294,1.29919623,6,12991.9623,SK-Fraser_Esum,Red,Node19,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,Red,Green,Green,Green,NA,Green,Red,Green,Red,Green,12991.9623,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2004,22347.9496,13773,0.39220203,8.508430839,143,59.1358,0.9333,0.931,0.124623656,0.850843084,6,8508.430839,SK-Fraser_Esum,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Green,Green,NA,Green,Red,Amber,Red,Amber,8508.430839,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2005,21796.8822,12141,0.338346192,7.340082287,114,43.6012,2.1333,0.7667,0.107510762,0.734008229,6,7340.082287,SK-Fraser_Esum,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Green,Green,NA,Green,Red,Amber,Red,Amber,7340.082287,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2006,8015.1399,4487,0.484781085,10.51684086,103,37.1623,3.7333,0.5806,0.154040995,1.051684086,6,10516.84086,SK-Fraser_Esum,Red,Node19,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,Red,Green,Green,Green,NA,Green,Red,Green,Red,Green,10516.84086,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2007,1722.34,1006,0.417422522,9.055564199,97,0.7336,13.6,0.4375,0.132637561,0.90555642,6,9055.564199,SK-Fraser_Esum,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Green,Green,NA,Amber,Red,Amber,Red,Amber,9055.564199,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2008,18559.9341,10169,0.398483703,8.644705456,99,-10.3559,25.6667,0.4848,0.126619681,0.864470546,6,8644.705456,SK-Fraser_Esum,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Green,Green,NA,Amber,Red,Amber,Red,Amber,8644.705456,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2009,9183.1344,3718,0.321040413,6.964650721,96,-34.1321,68.2667,0.4118,0.102011787,0.696465072,6,6964.650721,SK-Fraser_Esum,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Green,Red,NA,Amber,Red,Amber,Red,Amber,6964.650721,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2010,20475.723,11892,0.405874475,8.805040866,91,-41.3647,83,0.2857,0.128968126,0.880504087,6,8805.040866,SK-Fraser_Esum,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Green,Red,NA,Amber,Red,Amber,Red,Amber,8805.040866,Red,Red,R,R,High,High,High,Red,Red,Red,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2011,4263.744,1195,0.509107856,11.04458582,89,-48.6751,95.6,0.2222,0.161770917,1.104458582,6,11044.58582,SK-Fraser_Esum,Red,Node19,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,Red,Green,Green,Red,NA,Red,Red,Green,Red,Green,11044.58582,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2012,29874.14,16766,0.57344206,12.44025206,91,-45.1142,91.3,0.3243,0.18221335,1.244025206,6,12440.25206,SK-Fraser_Esum,Red,Node19,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,Red,Green,Green,Red,NA,Amber,Red,Green,Red,Green,12440.25206,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2013,12655.2678,7129,0.62131186,13.47873949,105,-20.1263,39.0667,0.6053,0.197424157,1.347873949,6,13478.73949,SK-Fraser_Esum,Red,Node19,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,Red,Green,Green,Amber,NA,Green,Red,Green,Red,Green,13478.73949,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2014,53341.729,30742,0.789344532,17.12404027,119,23.4484,1.8667,0.8462,0.250817164,1.712404027,6,17124.04027,SK-Fraser_Esum,Red,Node19,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,Red,Green,Green,Green,NA,Green,Red,Green,Red,Green,17124.04027,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2015,21932.8048,9411,1.18875503,25.78885162,151,108.942,0.1,0.9,0.377731338,2.578885162,6,25788.85162,SK-Fraser_Esum,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Green,Green,NA,Green,Amber,Green,Amber,Green,25788.85162,AmberGreen,Amber,AG,A,High,High,Moderate,AmberGreen,Amber,NotRed,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2016,25589.0132,16110,1.143620414,24.80970127,185,172.5653,0.0333,0.9268,0.363389646,2.480970127,6,24809.70127,SK-Fraser_Esum,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Green,Green,NA,Green,Amber,Green,Amber,Green,24809.70127,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2017,4428.7691,2323,0.879599196,19.08202496,204,178.7704,0,0.9524,0.27949592,1.908202496,6,19082.02496,SK-Fraser_Esum,Red,Node19,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,Red,Green,Green,Green,NA,Green,Red,Green,Red,Green,19082.02496,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2018,111175.4424,58024,1.056866831,22.92766904,221,243.1403,0,0.9535,0.335823371,2.292766904,6,22927.66904,SK-Fraser_Esum,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Green,Green,NA,Green,Amber,Green,Amber,Green,22927.66904,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2019,22198.572,8351,1.060053988,22.99681122,209,268.09,0,0.9318,0.336836102,2.299681122,6,22996.81122,SK-Fraser_Esum,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Green,Green,NA,Green,Amber,Green,Amber,Green,22996.81122,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2020,29128.1466,15909,1.094946281,23.75376461,197,257.2541,0,0.8889,0.347923258,2.375376461,6,23753.76461,SK-Fraser_Esum,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Green,Green,NA,Green,Amber,Green,Amber,Green,23753.76461,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2021,11833.9463,6906,1.399923976,30.36995074,214,219.3533,0,0.9348,0.444831057,3.036995074,6,30369.95074,SK-Fraser_Esum,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Green,Green,NA,Green,Amber,Green,Amber,Green,30369.95074,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2022,234089.2237,105687,1.686349509,36.58366624,230,200.0361,0,0.9574,0.535843836,3.658366624,6,36583.66624,SK-Fraser_Esum,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Green,Green,NA,Green,Amber,Green,Amber,Green,36583.66624,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CU-3,Sockeye,Nadina_Francois_ES,Abs_Abd,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-Fraser_Esum,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CU-14,Sockeye,Nahatlatch_ES,Abs_Abd,1995,1948.5238,953,NA,3.14940333,139,111.0556,4.1667,0.7222,NA,0.314940333,4,3149.40333,SK-Fraser_Esum,Amber,Node20,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Don't have RelLBM, then LongTrend >= 79",3,NA,Amber,Green,Green,NA,Green,NA,Amber,NA,Amber,3149.40333,NA,NA,NA,NA,Moderate,Moderate,Moderate,NA,NA,NA,NA
CU-14,Sockeye,Nahatlatch_ES,Abs_Abd,1996,13146.3242,6728,NA,4.21933179,136,35.9872,12.4333,0.6842,NA,0.421933179,4,4219.33179,SK-Fraser_Esum,Amber,Node20,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Don't have RelLBM, then LongTrend >= 79",3,NA,Amber,Green,Green,NA,Green,NA,Amber,NA,Amber,4219.33179,NA,NA,NA,NA,Moderate,Moderate,Moderate,NA,NA,NA,NA
CU-14,Sockeye,Nahatlatch_ES,Abs_Abd,1997,9275.0673,4538,NA,6.132838939,147,-0.311,23.7333,0.65,NA,0.613283894,4,6132.838939,SK-Fraser_Esum,Amber,Node20,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Don't have RelLBM, then LongTrend >= 79",3,NA,Amber,Green,Green,NA,Green,NA,Amber,NA,Amber,6132.838939,NA,NA,NA,NA,Moderate,Moderate,Moderate,NA,NA,NA,NA
