"CU_Name","CU_acro","DU_ID","CU_ID","Pop_Name","Pop_ID","Year","EstClass","SpnForTrend_Total","pNOS_Used","SpnForTrend_Wild","StartYear","UseYear","SpnForAbd_Total","SpnForAbd_Wild","Recruits_Total","Recruits_Wild"
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","ICE RIVER",41198,2010,"OtherSource",3,"UNK",3,NA,TRUE,3,3,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","ICE RIVER",41198,2014,"PRESENCE-ABSENCE (TYPE-6)",0,"UNK",0,NA,TRUE,0,0,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SYDNEY RIVER",41208,1995,"OtherSource",20,"UNK",20,NA,TRUE,20,20,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SYDNEY RIVER",41208,1996,"OtherSource",30,"UNK",30,NA,TRUE,30,30,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SYDNEY RIVER",41208,2001,"OtherSource",80,"UNK",80,NA,TRUE,80,80,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SYDNEY RIVER",41208,2008,"OtherSource",2,"UNK",2,NA,TRUE,2,2,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SYDNEY RIVER",41208,2009,"OtherSource",6,"UNK",6,NA,TRUE,6,6,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SYDNEY RIVER",41208,2010,"OtherSource",6,"UNK",6,NA,TRUE,6,6,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SYDNEY RIVER",41208,2015,"PRESENCE-ABSENCE (TYPE-6)",0,"UNK",0,NA,TRUE,0,0,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SYDNEY RIVER",41208,2018,"PRESENCE-ABSENCE (TYPE-6)",0,"UNK",0,NA,TRUE,0,0,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,1995,"OtherSource",42,"LOW",42,NA,TRUE,42,42,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,1999,"OtherSource",10,"LOW",10,NA,TRUE,10,10,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2000,"OtherSource",15,"LOW",15,NA,TRUE,15,15,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2001,"OtherSource",80,"LOW",80,NA,TRUE,80,80,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2002,"OtherSource",214,"LOW",214,NA,TRUE,214,214,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2003,"OtherSource",11,"LOW",11,NA,TRUE,11,11,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2004,"OtherSource",24,"LOW",24,NA,TRUE,24,24,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2005,NA,NA,"LOW",NA,NA,TRUE,NA,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2006,"OtherSource",5,"LOW",5,NA,TRUE,5,5,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2008,"OtherSource",2,"LOW",2,NA,TRUE,2,2,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2009,"OtherSource",4,"LOW",4,NA,TRUE,4,4,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2010,"OtherSource",78,"LOW",78,NA,TRUE,78,78,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2011,"PRESENCE-ABSENCE (TYPE-6)",17,"LOW",17,NA,TRUE,17,17,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,1995,"OtherSource",46,"UNK",46,NA,TRUE,46,46,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2002,"OtherSource",247,"UNK",247,NA,TRUE,247,247,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2003,"OtherSource",75,"UNK",75,NA,TRUE,75,75,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2004,"OtherSource",39,"UNK",39,NA,TRUE,39,39,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2006,"OtherSource",32,"UNK",32,NA,TRUE,32,32,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2007,"OtherSource",11,"UNK",11,NA,TRUE,11,11,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2008,"OtherSource",20,"UNK",20,NA,TRUE,20,20,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2009,"OtherSource",60,"UNK",60,NA,TRUE,60,60,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2010,"OtherSource",280,"UNK",280,NA,TRUE,280,280,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2011,"PRESENCE-ABSENCE (TYPE-6)",39,"UNK",39,NA,TRUE,39,39,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2016,"RELATIVE ABUNDANCE (TYPE-5)",23,"UNK",23,NA,TRUE,23,23,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1984,"OtherSource",65,"HIGH",65,1995,TRUE,65,65,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1985,"OtherSource",60,"HIGH",60,1995,TRUE,60,60,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1986,"OtherSource",5,"HIGH",5,1995,TRUE,5,5,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1987,"OtherSource",5,"HIGH",5,1995,TRUE,5,5,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1988,"OtherSource",64,"HIGH",64,1995,TRUE,64,64,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1989,"OtherSource",50,"HIGH",50,1995,TRUE,50,50,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1990,"OtherSource",347,"HIGH",347,1995,TRUE,347,347,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1991,"OtherSource",300,"HIGH",300,1995,TRUE,300,300,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1993,"OtherSource",100,"HIGH",100,1995,TRUE,100,100,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1995,"OtherSource",159,"HIGH",159,1995,TRUE,159,159,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1996,"OtherSource",34,"HIGH",34,1995,TRUE,34,34,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1997,"OtherSource",69,"HIGH",69,1995,TRUE,69,69,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1998,"OtherSource",73,"HIGH",73,1995,TRUE,73,73,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1999,"OtherSource",50,"HIGH",50,1995,TRUE,50,50,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2000,"OtherSource",94,"HIGH",94,1995,TRUE,94,94,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2001,"OtherSource",359,"HIGH",359,1995,TRUE,359,359,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2002,"OtherSource",1200,"HIGH",1200,1995,TRUE,1200,1200,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2003,"OtherSource",334,"HIGH",334,1995,TRUE,334,334,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2004,"OtherSource",474,"HIGH",474,1995,TRUE,474,474,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2005,"OtherSource",1037,"HIGH",1037,1995,TRUE,1037,1037,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2006,"OtherSource",1045,"HIGH",1045,1995,TRUE,1045,1045,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2007,"OtherSource",318,"HIGH",318,1995,TRUE,318,318,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2008,"OtherSource",177,"HIGH",177,1995,TRUE,177,177,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2009,"OtherSource",27,"HIGH",27,1995,TRUE,27,27,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2010,"OtherSource",65,"HIGH",65,1995,TRUE,65,65,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2011,"OtherSource",30,"HIGH",30,1995,TRUE,30,30,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2012,"OtherSource",56,"HIGH",56,1995,TRUE,56,56,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2013,"OtherSource",978,"HIGH",978,1995,TRUE,978,978,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2014,"OtherSource",2529,"HIGH",2529,1995,TRUE,2529,2529,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2015,"RELATIVE ABUNDANCE (TYPE-5)",502,"HIGH",502,1995,TRUE,502,502,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2016,"PRESENCE-ABSENCE (TYPE-6)",0,"HIGH",0,1995,TRUE,0,0,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2019,"RELATIVE ABUNDANCE (TYPE-5)",31,"HIGH",31,1995,TRUE,31,31,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CANTON CREEK",41448,1993,"OtherSource",800,"UNK",800,1995,TRUE,800,800,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CANTON CREEK",41448,1995,"OtherSource",1615,"UNK",1615,1995,TRUE,1615,1615,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CANTON CREEK",41448,1996,"OtherSource",398,"UNK",398,1995,TRUE,398,398,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CANTON CREEK",41448,1997,"OtherSource",140,"UNK",140,1995,TRUE,140,140,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CANTON CREEK",41448,1998,"OtherSource",620,"UNK",620,1995,TRUE,620,620,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CANTON CREEK",41448,1999,"OtherSource",140,"UNK",140,1995,TRUE,140,140,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CANTON CREEK",41448,2000,"OtherSource",973,"UNK",973,1995,TRUE,973,973,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CANTON CREEK",41448,2001,"OtherSource",456,"UNK",456,1995,TRUE,456,456,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CANTON CREEK",41448,2007,"OtherSource",102,"UNK",102,1995,TRUE,102,102,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CANTON CREEK",41448,2009,"OtherSource",170,"UNK",170,1995,TRUE,170,170,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CANTON CREEK",41448,2010,"OtherSource",355,"UNK",355,1995,TRUE,355,355,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CANTON CREEK",41448,2011,"RELATIVE ABUNDANCE (TYPE-3)",2150,"UNK",2150,1995,TRUE,2150,2150,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CANTON CREEK",41448,2012,"RELATIVE ABUNDANCE (TYPE-5)",823,"UNK",823,1995,TRUE,823,823,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CANTON CREEK",41448,2013,"RELATIVE ABUNDANCE (TYPE-5)",3000,"UNK",3000,1995,TRUE,3000,3000,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CANTON CREEK",41448,2016,"RELATIVE ABUNDANCE (TYPE-4)",9824,"UNK",9824,1995,TRUE,9824,9824,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CANTON CREEK",41448,2017,"RELATIVE ABUNDANCE (TYPE-3)",207,"UNK",207,1995,TRUE,207,207,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,1984,"OtherSource",135,"HIGH",135,1995,TRUE,135,135,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,1986,"OtherSource",14,"HIGH",14,1995,TRUE,14,14,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,1988,"OtherSource",39,"HIGH",39,1995,TRUE,39,39,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,1991,"OtherSource",10,"HIGH",10,1995,TRUE,10,10,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,1995,"OtherSource",442,"HIGH",442,1995,TRUE,442,442,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,1996,"OtherSource",316,"HIGH",316,1995,TRUE,316,316,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,1997,"OtherSource",52,"HIGH",52,1995,TRUE,52,52,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,1998,"OtherSource",16,"HIGH",16,1995,TRUE,16,16,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,1999,"OtherSource",67,"HIGH",67,1995,TRUE,67,67,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,2000,"OtherSource",215,"HIGH",215,1995,TRUE,215,215,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,2001,"OtherSource",110,"HIGH",110,1995,TRUE,110,110,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,2002,"OtherSource",40,"HIGH",40,1995,TRUE,40,40,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,2003,"OtherSource",2,"HIGH",2,1995,TRUE,2,2,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,2004,"OtherSource",325,"HIGH",325,1995,TRUE,325,325,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,2005,"OtherSource",43,"HIGH",43,1995,TRUE,43,43,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,2006,"OtherSource",227,"HIGH",227,1995,TRUE,227,227,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,2007,"OtherSource",150,"HIGH",150,1995,TRUE,150,150,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,2008,"OtherSource",78,"HIGH",78,1995,TRUE,78,78,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,2009,"OtherSource",10,"HIGH",10,1995,TRUE,10,10,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,2010,"OtherSource",24,"HIGH",24,1995,TRUE,24,24,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,2011,"RELATIVE ABUNDANCE (TYPE-3)",232,"HIGH",232,1995,TRUE,232,232,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,2012,"OtherSource",40,"HIGH",40,1995,TRUE,40,40,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,2013,"OtherSource",26,"HIGH",26,1995,TRUE,26,26,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","SUCWOA RIVER",41458,2014,"OtherSource",23,"HIGH",23,1995,TRUE,23,23,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","HOISS CREEK",41478,1998,"OtherSource",1,"UNK",1,NA,TRUE,1,1,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","HOISS CREEK",41478,2001,"OtherSource",4,"UNK",4,NA,TRUE,4,4,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","HOISS CREEK",41478,2002,"OtherSource",32,"UNK",32,NA,TRUE,32,32,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","HOISS CREEK",41478,2003,"OtherSource",2,"UNK",2,NA,TRUE,2,2,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","HOISS CREEK",41478,2004,"OtherSource",5,"UNK",5,NA,TRUE,5,5,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","HOISS CREEK",41478,2008,"OtherSource",2,"UNK",2,NA,TRUE,2,2,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","HOISS CREEK",41478,2010,"OtherSource",21,"UNK",21,NA,TRUE,21,21,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","HOISS CREEK",41478,2011,"PRESENCE-ABSENCE (TYPE-6)",1,"UNK",1,NA,TRUE,1,1,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TSOWWIN RIVER",41488,1995,"OtherSource",4,"UNK",4,NA,TRUE,4,4,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TSOWWIN RIVER",41488,1996,"OtherSource",4,"UNK",4,NA,TRUE,4,4,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TSOWWIN RIVER",41488,1997,"OtherSource",16,"UNK",16,NA,TRUE,16,16,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TSOWWIN RIVER",41488,1998,"OtherSource",2,"UNK",2,NA,TRUE,2,2,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TSOWWIN RIVER",41488,1999,"OtherSource",2,"UNK",2,NA,TRUE,2,2,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TSOWWIN RIVER",41488,2000,"OtherSource",3,"UNK",3,NA,TRUE,3,3,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TSOWWIN RIVER",41488,2001,"OtherSource",4,"UNK",4,NA,TRUE,4,4,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TSOWWIN RIVER",41488,2002,"OtherSource",23,"UNK",23,NA,TRUE,23,23,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TSOWWIN RIVER",41488,2007,"OtherSource",5,"UNK",5,NA,TRUE,5,5,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TSOWWIN RIVER",41488,2008,"OtherSource",2,"UNK",2,NA,TRUE,2,2,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TSOWWIN RIVER",41488,2010,"OtherSource",2,"UNK",2,NA,TRUE,2,2,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TSOWWIN RIVER",41488,2011,"RELATIVE ABUNDANCE (TYPE-5)",3,"UNK",3,NA,TRUE,3,3,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TSOWWIN RIVER",41488,2013,"RELATIVE ABUNDANCE (TYPE-5)",31,"UNK",31,NA,TRUE,31,31,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TSOWWIN RIVER",41488,2014,"RELATIVE ABUNDANCE (TYPE-5)",39,"UNK",39,NA,TRUE,39,39,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MARVINAS BAY CREEK",41548,1999,"OtherSource",15,"UNK",15,NA,TRUE,15,15,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MARVINAS BAY CREEK",41548,2001,"OtherSource",9,"UNK",9,NA,TRUE,9,9,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MARVINAS BAY CREEK",41548,2002,"OtherSource",22,"UNK",22,NA,TRUE,22,22,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MARVINAS BAY CREEK",41548,2005,"OtherSource",3,"UNK",3,NA,TRUE,3,3,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MARVINAS BAY CREEK",41548,2011,"PRESENCE-ABSENCE (TYPE-6)",3,"UNK",3,NA,TRUE,3,3,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","LITTLE ZEBALLOS RIVER",41683,1998,"OtherSource",96,"UNK",96,NA,TRUE,96,96,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","LITTLE ZEBALLOS RIVER",41683,1999,"OtherSource",30,"UNK",30,NA,TRUE,30,30,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","LITTLE ZEBALLOS RIVER",41683,2000,"OtherSource",12,"UNK",12,NA,TRUE,12,12,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","LITTLE ZEBALLOS RIVER",41683,2001,"OtherSource",15,"UNK",15,NA,TRUE,15,15,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","LITTLE ZEBALLOS RIVER",41683,2002,"OtherSource",25,"UNK",25,NA,TRUE,25,25,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","LITTLE ZEBALLOS RIVER",41683,2003,"OtherSource",8,"UNK",8,NA,TRUE,8,8,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","LITTLE ZEBALLOS RIVER",41683,2004,"OtherSource",17,"UNK",17,NA,TRUE,17,17,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","LITTLE ZEBALLOS RIVER",41683,2005,"OtherSource",26,"UNK",26,NA,TRUE,26,26,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","LITTLE ZEBALLOS RIVER",41683,2007,"RELATIVE ABUNDANCE (TYPE-4)",7,"UNK",7,NA,TRUE,7,7,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","LITTLE ZEBALLOS RIVER",41683,2008,"RELATIVE ABUNDANCE (TYPE-4)",5,"UNK",5,NA,TRUE,5,5,NA,NA
