,CU_Name,NME,Year,Props,SiteEsc,Area,Rabcode,CUEsc,Escape,CU
17568,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1964,0.0027532,165.9096462,28,90-0320,60260.66237,165.9096462,HSBI
17569,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1965,0.0027532,70.23429857,28,90-0320,25510.06195,70.23429857,HSBI
17570,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1966,0.0027532,117.756013,28,90-0320,42770.60137,117.756013,HSBI
17571,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1967,0.0027532,174.9742538,28,90-0320,63553.05234,174.9742538,HSBI
17572,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1968,0.0027532,487.0975732,28,90-0320,176920.5291,487.0975732,HSBI
17573,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1969,0.0027532,301.7576783,28,90-0320,109602.5336,301.7576783,HSBI
17574,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1970,0.0027532,499.6306845,28,90-0320,181472.7273,499.6306845,HSBI
17575,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1971,0.0027532,166.2572671,28,90-0320,60386.92304,166.2572671,HSBI
17576,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1972,0.0027532,1268.879376,28,90-0320,460874.4179,1268.879376,HSBI
17577,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1973,0.0027532,989.2975228,28,90-0320,359326.4488,989.2975228,HSBI
17578,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1974,0.0027532,556.2792694,28,90-0320,202048.2714,556.2792694,HSBI
17579,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1975,0.0027532,270.9128479,28,90-0320,98399.2675,270.9128479,HSBI
17580,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1976,0.0027532,482.9338043,28,90-0320,175408.1911,482.9338043,HSBI
17581,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1977,0.0027532,540.3279725,28,90-0320,196254.5413,540.3279725,HSBI
17582,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1978,0.0027532,505.2336374,28,90-0320,183507.7968,505.2336374,HSBI
17583,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1979,0.0027532,146.7450576,28,90-0320,53299.82056,146.7450576,HSBI
17584,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1980,0.0027532,919.4316111,28,90-0320,333950.19,919.4316111,HSBI
17585,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1981,0.0027532,554.7685677,28,90-0320,201499.5638,554.7685677,HSBI
17586,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1982,0.0027532,535.3150972,28,90-0320,194433.7961,535.3150972,HSBI
17587,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1983,0.0027532,405.9470574,28,90-0320,147445.5471,405.9470574,HSBI
17588,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1984,0.0027532,60,28,90-0320,211022.9176,60,HSBI
17589,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1985,0.0027532,275,28,90-0320,444246.1121,275,HSBI
17590,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1986,0.0027532,784.2578543,28,90-0320,284853.2249,784.2578543,HSBI
17591,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1987,0.0027532,376,28,90-0320,113820.9322,376,HSBI
17592,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1988,0.0027532,750,28,90-0320,135583.6036,750,HSBI
17593,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1989,0.0027532,500,28,90-0320,85086.13312,500,HSBI
17594,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1990,0.0027532,357.8097263,28,90-0320,129961.4073,357.8097263,HSBI
17595,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1991,0.0027532,435,28,90-0320,166264.0213,435,HSBI
17596,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1992,0.0027532,1000,28,90-0320,210875.9265,1000,HSBI
17597,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1993,0.0027532,600,28,90-0320,150672.8902,600,HSBI
17598,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1994,0.0027532,350,28,90-0320,302642.6646,350,HSBI
17599,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1995,0.0027532,126,28,90-0320,127200.544,126,HSBI
17600,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1996,0.0027532,300,28,90-0320,197476.6646,300,HSBI
17601,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1997,0.0027532,250,28,90-0320,288376.5363,250,HSBI
17602,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1998,0.0027532,325.2453924,28,90-0320,118133.5939,325.2453924,HSBI
17603,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,1999,0.0027532,202.2810849,28,90-0320,73471.26847,202.2810849,HSBI
17604,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2000,0.0027532,914.7698494,28,90-0320,332256.9741,914.7698494,HSBI
17605,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2001,0.0027532,1567.123903,28,90-0320,569200.9267,1567.123903,HSBI
17606,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2002,0.0027532,1626.387698,28,90-0320,590726.3512,1626.387698,HSBI
17607,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2003,0.0027532,1866.934666,28,90-0320,678096.3141,1866.934666,HSBI
17608,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2004,0.0027532,3526.855936,28,90-0320,1281002.519,3526.855936,HSBI
17609,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2005,0.0027532,874.8415176,28,90-0320,317754.4556,874.8415176,HSBI
17610,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2006,0.0027532,126.0540736,28,90-0320,45784.57095,126.0540736,HSBI
17611,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2007,0.0027532,1734.061251,28,90-0320,629834.8645,1734.061251,HSBI
17612,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2008,0.0027532,1267.090089,28,90-0320,460224.5245,1267.090089,HSBI
17613,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2009,0.0027532,1967.818517,28,90-0320,714738.7143,1967.818517,HSBI
17614,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2010,0.0027532,639.3896107,28,90-0320,232235.0889,639.3896107,HSBI
17615,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2011,0.0027532,646.4495353,28,90-0320,234799.3505,646.4495353,HSBI
17616,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2012,0.0027532,2635.60746,28,90-0320,957288.831,2635.60746,HSBI
17617,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2013,0.0027532,3183.660691,28,90-0320,1156349.292,3183.660691,HSBI
17618,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2014,0.0027532,798.135457,28,90-0320,289893.7608,798.135457,HSBI
17619,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2015,0.0027532,1237.478631,28,90-0320,449469.2361,1237.478631,HSBI
17620,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2016,0.0027532,3855.158126,28,90-0320,1400246.384,3855.158126,HSBI
17621,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2017,0.0027532,679.672004,28,90-0320,246866.2075,679.672004,HSBI
17622,7 - Howe Sound-Burrard Inlet,MOSSOM CREEK,2018,0.0027532,319.6000905,28,90-0320,116083.1428,319.6000905,HSBI
17623,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1953,0.00022119,8.769152123,28,90-0300,39645.40972,8.769152123,HSBI
17624,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1954,0.00022119,21.28836442,28,90-0300,96244.87271,21.28836442,HSBI
17625,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1955,0.00022119,9.146193624,28,90-0300,41350.01749,9.146193624,HSBI
17626,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1956,0.00022119,4.57433336,28,90-0300,20680.59919,4.57433336,HSBI
17627,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1957,0.00022119,24.63204925,28,90-0300,111361.6997,24.63204925,HSBI
17628,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1958,0.00022119,27.22001854,28,90-0300,123061.9303,27.22001854,HSBI
17629,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1959,0.00022119,56.38273039,28,90-0300,254906.7933,56.38273039,HSBI
17630,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1960,0.00022119,18.6706284,28,90-0300,84410.06639,18.6706284,HSBI
17631,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1961,0.00022119,11.0397757,28,90-0300,49910.91779,11.0397757,HSBI
17632,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1962,0.00022119,17.57948778,28,90-0300,79477.01056,17.57948778,HSBI
17633,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1963,0.00022119,14.94078171,28,90-0300,67547.39843,14.94078171,HSBI
17634,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1964,0.00022119,13.32903151,28,90-0300,60260.66237,13.32903151,HSBI
17635,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1965,0.00022119,5.642560272,28,90-0300,25510.06195,5.642560272,HSBI
17636,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1966,0.00022119,9.460411998,28,90-0300,42770.60137,9.460411998,HSBI
17637,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1967,0.00022119,14.05727391,28,90-0300,63553.05234,14.05727391,HSBI
17638,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1968,0.00022119,39.13298019,28,90-0300,176920.5291,39.13298019,HSBI
17639,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1969,0.00022119,24.24294002,28,90-0300,109602.5336,24.24294002,HSBI
17640,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1970,0.00022119,40.13987906,28,90-0300,181472.7273,40.13987906,HSBI
17641,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1971,0.00022119,13.35695905,28,90-0300,60386.92304,13.35695905,HSBI
17642,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1972,0.00022119,101.9406259,28,90-0300,460874.4179,101.9406259,HSBI
17643,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1973,0.00022119,79.4792717,28,90-0300,359326.4488,79.4792717,HSBI
17644,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1974,0.00022119,44.69097534,28,90-0300,202048.2714,44.69097534,HSBI
17645,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1975,0.00022119,21.76489413,28,90-0300,98399.2675,21.76489413,HSBI
17646,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1976,0.00022119,38.79846675,28,90-0300,175408.1911,38.79846675,HSBI
17647,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1977,0.00022119,43.40946252,28,90-0300,196254.5413,43.40946252,HSBI
17648,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1978,0.00022119,40.59001526,28,90-0300,183507.7968,40.59001526,HSBI
17649,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1979,0.00022119,11.78936573,28,90-0300,53299.82056,11.78936573,HSBI
17650,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1980,0.00022119,73.8663073,28,90-0300,333950.19,73.8663073,HSBI
17651,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1981,0.00022119,44.56960693,28,90-0300,201499.5638,44.56960693,HSBI
17652,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1982,0.00022119,43.00673263,28,90-0300,194433.7961,43.00673263,HSBI
17653,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1983,0.00022119,32.61342086,28,90-0300,147445.5471,32.61342086,HSBI
17654,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1984,0.00022119,46.6760737,28,90-0300,211022.9176,46.6760737,HSBI
17655,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1985,0.00022119,98.26261766,28,90-0300,444246.1121,98.26261766,HSBI
17656,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1986,0.00022119,63.00656946,28,90-0300,284853.2249,63.00656946,HSBI
17657,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1987,0.00022119,25.17600591,28,90-0300,113820.9322,25.17600591,HSBI
17658,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1988,0.00022119,29.98968238,28,90-0300,135583.6036,29.98968238,HSBI
17659,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1989,0.00022119,18.82016733,28,90-0300,85086.13312,18.82016733,HSBI
17660,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1990,0.00022119,28.74611105,28,90-0300,129961.4073,28.74611105,HSBI
17661,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1991,0.00022119,6,28,90-0300,166264.0213,6,HSBI
17662,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1992,0.00022119,20,28,90-0300,210875.9265,20,HSBI
17663,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1993,0.00022119,50,28,90-0300,150672.8902,50,HSBI
17664,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1994,0.00022119,50,28,90-0300,302642.6646,50,HSBI
17665,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1995,0.00022119,19,28,90-0300,127200.544,19,HSBI
17666,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1996,0.00022119,45,28,90-0300,197476.6646,45,HSBI
17667,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1997,0.00022119,40,28,90-0300,288376.5363,40,HSBI
17668,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1998,0.00022119,26.1299218,28,90-0300,118133.5939,26.1299218,HSBI
17669,7 - Howe Sound-Burrard Inlet,NOONS CREEK,1999,0.00022119,16.25108012,28,90-0300,73471.26847,16.25108012,HSBI
17670,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2000,0.00022119,73.49178557,28,90-0300,332256.9741,73.49178557,HSBI
17671,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2001,0.00022119,125.9013225,28,90-0300,569200.9267,125.9013225,HSBI
17672,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2002,0.00022119,130.6625224,28,90-0300,590726.3512,130.6625224,HSBI
17673,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2003,0.00022119,149.9878491,28,90-0300,678096.3141,149.9878491,HSBI
17674,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2004,0.00022119,283.3444284,28,90-0300,1281002.519,283.3444284,HSBI
17675,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2005,0.00022119,70.28397936,28,90-0300,317754.4556,70.28397936,HSBI
17676,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2006,0.00022119,10.12707071,28,90-0300,45784.57095,10.12707071,HSBI
17677,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2007,0.00022119,139.3129186,28,90-0300,629834.8645,139.3129186,HSBI
17678,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2008,0.00022119,101.7968762,28,90-0300,460224.5245,101.7968762,HSBI
17679,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2009,0.00022119,158.0927668,28,90-0300,714738.7143,158.0927668,HSBI
17680,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2010,0.00022119,51.36798528,28,90-0300,232235.0889,51.36798528,HSBI
17681,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2011,0.00022119,51.93517327,28,90-0300,234799.3505,51.93517327,HSBI
17682,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2012,0.00022119,211.7423289,28,90-0300,957288.831,211.7423289,HSBI
17683,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2013,0.00022119,255.7724317,28,90-0300,1156349.292,255.7724317,HSBI
17684,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2014,0.00022119,64.12148356,28,90-0300,289893.7608,64.12148356,HSBI
17685,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2015,0.00022119,99.41791833,28,90-0300,449469.2361,99.41791833,HSBI
17686,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2016,0.00022119,309.7199306,28,90-0300,1400246.384,309.7199306,HSBI
17687,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2017,0.00022119,54.60423647,28,90-0300,246866.2075,54.60423647,HSBI
17688,7 - Howe Sound-Burrard Inlet,NOONS CREEK,2018,0.00022119,25.67638334,28,90-0300,116083.1428,25.67638334,HSBI
17689,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1953,8.21487E-06,0.325681954,28,90-0390,39645.40972,0.325681954,HSBI
17690,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1954,8.21487E-06,0.790639281,28,90-0390,96244.87271,0.790639281,HSBI
17691,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1955,8.21487E-06,0.339685088,28,90-0390,41350.01749,0.339685088,HSBI
17692,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1956,8.21487E-06,0.169888469,28,90-0390,20680.59919,0.169888469,HSBI
17693,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1957,8.21487E-06,0.914822075,28,90-0390,111361.6997,0.914822075,HSBI
17694,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1958,8.21487E-06,1.010937969,28,90-0390,123061.9303,1.010937969,HSBI
17695,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1959,8.21487E-06,2.094026602,28,90-0390,254906.7933,2.094026602,HSBI
17696,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1960,8.21487E-06,0.693417865,28,90-0390,84410.06639,0.693417865,HSBI
17697,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1961,8.21487E-06,0.410011786,28,90-0390,49910.91779,0.410011786,HSBI
17698,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1962,8.21487E-06,0.652893445,28,90-0390,79477.01056,0.652893445,HSBI
17699,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1963,8.21487E-06,0.554893212,28,90-0390,67547.39843,0.554893212,HSBI
17700,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1964,8.21487E-06,0.49503361,28,90-0390,60260.66237,0.49503361,HSBI
17701,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1965,8.21487E-06,0.209561886,28,90-0390,25510.06195,0.209561886,HSBI
17702,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1966,8.21487E-06,0.351355003,28,90-0390,42770.60137,0.351355003,HSBI
17703,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1967,8.21487E-06,0.522080171,28,90-0390,63553.05234,0.522080171,HSBI
17704,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1968,8.21487E-06,1.453379447,28,90-0390,176920.5291,1.453379447,HSBI
17705,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1969,8.21487E-06,0.900370751,28,90-0390,109602.5336,0.900370751,HSBI
17706,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1970,8.21487E-06,1.490775171,28,90-0390,181472.7273,1.490775171,HSBI
17707,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1971,8.21487E-06,0.496070825,28,90-0390,60386.92304,0.496070825,HSBI
17708,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1972,8.21487E-06,3.786024212,28,90-0390,460874.4179,3.786024212,HSBI
17709,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1973,8.21487E-06,2.951820674,28,90-0390,359326.4488,2.951820674,HSBI
17710,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1974,8.21487E-06,1.659800626,28,90-0390,202048.2714,1.659800626,HSBI
17711,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1975,8.21487E-06,0.808337358,28,90-0390,98399.2675,0.808337358,HSBI
17712,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1976,8.21487E-06,1.440955784,28,90-0390,175408.1911,1.440955784,HSBI
17713,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1977,8.21487E-06,1.612205877,28,90-0390,196254.5413,1.612205877,HSBI
17714,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1978,8.21487E-06,1.507493006,28,90-0390,183507.7968,1.507493006,HSBI
17715,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1979,8.21487E-06,0.437851187,28,90-0390,53299.82056,0.437851187,HSBI
17716,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1980,8.21487E-06,2.743357964,28,90-0390,333950.19,2.743357964,HSBI
17717,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1981,8.21487E-06,1.655293064,28,90-0390,201499.5638,1.655293064,HSBI
17718,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1982,8.21487E-06,1.597248689,28,90-0390,194433.7961,1.597248689,HSBI
17719,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1983,8.21487E-06,1.211246252,28,90-0390,147445.5471,1.211246252,HSBI
17720,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1984,8.21487E-06,1.733526193,28,90-0390,211022.9176,1.733526193,HSBI
17721,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1985,8.21487E-06,3.649424813,28,90-0390,444246.1121,3.649424813,HSBI
17722,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1986,8.21487E-06,2.340032695,28,90-0390,284853.2249,2.340032695,HSBI
17723,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1987,8.21487E-06,0.935024355,28,90-0390,113820.9322,0.935024355,HSBI
17724,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1988,8.21487E-06,1.113801908,28,90-0390,135583.6036,1.113801908,HSBI
17725,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1989,8.21487E-06,0.698971667,28,90-0390,85086.13312,0.698971667,HSBI
17726,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1990,8.21487E-06,1.067616286,28,90-0390,129961.4073,1.067616286,HSBI
17727,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1991,8.21487E-06,1.365837603,28,90-0390,166264.0213,1.365837603,HSBI
17728,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1992,8.21487E-06,1.73231868,28,90-0390,210875.9265,1.73231868,HSBI
17729,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1993,8.21487E-06,1,28,90-0390,150672.8902,1,HSBI
17730,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1994,8.21487E-06,2.48617066,28,90-0390,302642.6646,2.48617066,HSBI
17731,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1995,8.21487E-06,1.044936149,28,90-0390,127200.544,1.044936149,HSBI
17732,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1996,8.21487E-06,1.622245463,28,90-0390,197476.6646,1.622245463,HSBI
17733,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1997,8.21487E-06,2.368976246,28,90-0390,288376.5363,2.368976246,HSBI
17734,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1998,8.21487E-06,0.970452317,28,90-0390,118133.5939,0.970452317,HSBI
17735,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,1999,8.21487E-06,0.603557044,28,90-0390,73471.26847,0.603557044,HSBI
17736,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2000,8.21487E-06,2.729448413,28,90-0390,332256.9741,2.729448413,HSBI
17737,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2001,8.21487E-06,4.675912583,28,90-0390,569200.9267,4.675912583,HSBI
17738,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2002,8.21487E-06,4.852741184,28,90-0390,590726.3512,4.852741184,HSBI
17739,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2003,8.21487E-06,5.570474219,28,90-0390,678096.3141,5.570474219,HSBI
17740,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2004,8.21487E-06,10.52327134,28,90-0390,1281002.519,10.52327134,HSBI
17741,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2005,8.21487E-06,2.610312084,28,90-0390,317754.4556,2.610312084,HSBI
17742,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2006,8.21487E-06,0.376114376,28,90-0390,45784.57095,0.376114376,HSBI
17743,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2007,8.21487E-06,5.174012603,28,90-0390,629834.8645,5.174012603,HSBI
17744,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2008,8.21487E-06,3.780685421,28,90-0390,460224.5245,3.780685421,HSBI
17745,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2009,8.21487E-06,5.871486835,28,90-0390,714738.7143,5.871486835,HSBI
17746,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2010,8.21487E-06,1.907781459,28,90-0390,232235.0889,1.907781459,HSBI
17747,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2011,8.21487E-06,1.928846539,28,90-0390,234799.3505,1.928846539,HSBI
17748,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2012,8.21487E-06,7.864004924,28,90-0390,957288.831,7.864004924,HSBI
17749,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2013,8.21487E-06,9.499261073,28,90-0390,1156349.292,9.499261073,HSBI
17750,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2014,8.21487E-06,2.381440051,28,90-0390,289893.7608,2.381440051,HSBI
17751,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2015,8.21487E-06,3.692332107,28,90-0390,449469.2361,3.692332107,HSBI
17752,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2016,8.21487E-06,11.50284439,28,90-0390,1400246.384,11.50284439,HSBI
17753,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2017,8.21487E-06,2.027974221,28,90-0390,246866.2075,2.027974221,HSBI
17754,7 - Howe Sound-Burrard Inlet,RICHARDS CREEK,2018,8.21487E-06,0.953608124,28,90-0390,116083.1428,0.953608124,HSBI
17755,7 - Howe Sound-Burrard Inlet,SEYMOUR RIVER,1953,0.001428229,750,28,90-0700,39645.40972,750,HSBI
17756,7 - Howe Sound-Burrard Inlet,SEYMOUR RIVER,1954,0.001428229,3500,28,90-0700,96244.87271,3500,HSBI
17757,7 - Howe Sound-Burrard Inlet,SEYMOUR RIVER,1955,0.001428229,200,28,90-0700,41350.01749,200,HSBI
17758,7 - Howe Sound-Burrard Inlet,SEYMOUR RIVER,1956,0.001428229,200,28,90-0700,20680.59919,200,HSBI
17759,7 - Howe Sound-Burrard Inlet,SEYMOUR RIVER,1957,0.001428229,200,28,90-0700,111361.6997,200,HSBI
17760,7 - Howe Sound-Burrard Inlet,SEYMOUR RIVER,1958,0.001428229,200,28,90-0700,123061.9303,200,HSBI
17761,7 - Howe Sound-Burrard Inlet,SEYMOUR RIVER,1959,0.001428229,75,28,90-0700,254906.7933,75,HSBI
17762,7 - Howe Sound-Burrard Inlet,SEYMOUR RIVER,1960,0.001428229,25,28,90-0700,84410.06639,25,HSBI
17763,7 - Howe Sound-Burrard Inlet,SEYMOUR RIVER,1961,0.001428229,25,28,90-0700,49910.91779,25,HSBI
17764,7 - Howe Sound-Burrard Inlet,SEYMOUR RIVER,1962,0.001428229,25,28,90-0700,79477.01056,25,HSBI
